balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,active
2312187.85,2611917,830686,25,0,38,0,8954, 712, 418, 134, 24, 0, 151, 888, 5090, 248, 595, 56, 472, 325, 559, 0, 0, 79, 0,0,0,4,0,21,1826851155,185148438,1692934,0,567703140,38257,Underworld-B,513900,3044,9.866954184080127,0.009143658019950457,0.0,1
2801326.45,17150939,6912839,30,9,0,0,5594, 182, 192, 0, 0, 0, 221, 540, 3236, 0, 1032, 66, 303, 549, 125, 0, 0, 0, 0,110,0,0,0,159,2700883464,2365176848,453635279,78240918,1789143616,4028547,Underworld-B,118680,2152,1.141937215512605,0.19179761521156238,0.17247538192460557,1
2323996.68,0,0,0,0,0,0,422, 106, 0, 0, 0, 0, 23, 103, 0, 0, 156, 1, 52, 78, 33, 0, 0, 0, 0,0,0,5,0,0,2050451854,0,0,0,1873863504,28074966,Spawn,7972203,146,0.0,0.0,0.0,0
2321887.03,0,0,147,0,0,0,2379, 157, 0, 0, 23, 0, 211, 1, 830, 0, 794, 2, 1, 398, 297, 0, 0, 0, 64,12,0,0,0,0,1154851530,0,0,0,886446536,1596141,Town,7919823,529,0.0,0.0,0.0,0
2307557.03,200703,57074,86,0,1,4,7599, 1496, 97, 114, 1, 0, 111, 781, 2903, 56, 758, 18, 399, 388, 1259, 0, 0, 0, 5,0,143,3,1,0,2924983597,399998942,8645664,0,1591199435,8645664,Spawn,443103,2152,7.312478334005194,0.021614217169604412,0.0,1
2244270.95,0,0,62,0,0,0,3676, 38, 0, 0, 0, 0, 10, 532, 2705, 0, 380, 9, 270, 194, 1, 0, 0, 1, 0,50,0,0,0,0,633965313,0,0,0,97189313,2604217,Spawn,5542383,940,0.0,0.0,0.0,0
2225967.77,0,0,230,0,0,0,1780, 269, 0, 31, 39, 0, 77, 391, 125, 0, 709, 3, 197, 356, 135, 0, 0, 1, 0,0,0,5,1,0,509475274,0,0,0,383232993,1117012,Spawn,4744803,280,0.0,0.0,0.0,0
558098.48,6050280,2734000,83,10,0,0,9683, 1778, 614, 276, 1038, 0, 261, 616, 1755, 9, 1547, 308, 462, 927, 942, 0, 0, 401, 138,35,0,5,0,139,1481142765,1015923932,280209176,50330165,610361782,19378,Underworld-A,101580,1982,1.4579268371837115,0.27581708351762696,0.17961640556696115,1
2119467.95,0,0,177,0,0,0,365, 85, 0, 3, 0, 0, 47, 41, 52, 0, 71, 0, 20, 35, 47, 0, 0, 2, 17,8,0,0,0,0,99180162,0,0,0,8204982,112856,Town,6399423,107,0.0,0.0,0.0,0
2035302.96,0,0,163,0,0,0,1156, 134, 0, 0, 0, 0, 117, 0, 723, 0, 180, 1, 0, 90, 1, 0, 0, 0, 0,9,0,3,0,0,781349746,0,0,0,671453775,121086,Underworld-A,7968483,422,0.0,0.0,0.0,0
2017512.1,0,0,171,0,0,0,3298, 385, 0, 0, 0, 0, 215, 189, 194, 0, 2159, 146, 167, 1152, 9, 0, 0, 0, 1,8,0,5,1,0,254572189,422944,0,0,92216265,127971,Underworld-A,2083263,363,601.9051907581146,0.0,0.0,0
2001401.06,0,0,140,0,0,0,2195, 25, 0, 0, 0, 0, 0, 1165, 419, 0, 81, 357, 761, 219, 148, 0, 0, 0, 0,26,0,5,0,0,323409644,0,0,0,54003216,132522,Spawn,2985303,1171,0.0,0.0,0.0,0
1992185.67,1169077,560876,190,67,0,0,881, 55, 39, 15, 1, 0, 71, 9, 383, 0, 229, 14, 11, 121, 25, 0, 0, 0, 40,11,0,1,0,126,165384892,57711445,6899158,1570034,9191697,33729,Town,89580,431,2.8657208635132942,0.11954575041397768,0.22756892942588067,1
1912228.05,6661691,219660,14,0,0,0,10299, 1148, 407, 141, 185, 0, 360, 850, 4370, 0, 1211, 456, 653, 833, 906, 0, 0, 235, 30,143,0,3,0,89,3434288700,475456812,26590129,0,1591355373,115688,Underworld-B,437640,2682,7.223134916405404,0.05592543492677943,0.0,1
1950163.6,0,0,0,0,65,0,378, 149, 0, 0, 0, 0, 6, 49, 0, 0, 111, 0, 24, 55, 63, 0, 0, 0, 0,0,9,5,0,0,88216364,0,0,0,16431586,167813,Spawn,5975823,86,0.0,0.0,0.0,0
1945237.8,0,0,302,0,0,0,1070, 77, 0, 0, 4, 0, 105, 6, 380, 0, 410, 0, 3, 205, 68, 0, 0, 0, 20,8,0,0,0,0,696256844,34687,0,0,601928829,34687,Underworld-B,2206263,288,20072.55871075619,0.0,0.0,0
1942104.34,0,0,261,0,0,0,526, 29, 7, 0, 0, 0, 4, 0, 115, 0, 325, 18, 9, 171, 22, 0, 0, 0, 6,8,0,0,0,0,98019274,0,0,0,17444664,1968860,Spawn,9441843,131,0.0,0.0,0.0,0
1878042.54,0,0,155,0,0,0,1053, 86, 0, 0, 0, 0, 19, 0, 625, 0, 323, 0, 0, 161, 0, 0, 0, 0, 0,12,0,4,0,0,447358481,0,0,0,374322693,55568,Underworld-B,4834923,282,0.0,0.0,0.0,0
1834094.11,0,0,129,0,0,0,1354, 108, 0, 118, 4, 0, 44, 298, 260, 0, 329, 12, 155, 170, 173, 0, 0, 2, 6,21,0,0,0,0,424900145,0,0,0,193401452,7508354,Town,7092003,450,0.0,0.0,0.0,0
1750479.8,2198138,2198138,116,51,0,0,4808, 97, 201, 101, 20, 0, 381, 496, 1669, 0, 1077, 301, 398, 689, 331, 0, 0, 2, 132,13,0,0,0,14,875324432,114836619,104428716,0,304128007,7867,Town,475200,520,7.622345899960709,0.9093677339978112,0.0,1
1718524.98,195280,0,160,0,0,0,597, 32, 0, 0, 1, 0, 2, 0, 451, 0, 104, 1, 0, 52, 1, 0, 0, 1, 4,11,0,0,0,75,216299702,23702747,0,0,106870830,529866,Spawn,1186623,147,9.125511992344178,0.0,0.0,1
1688496.13,1835163,1277059,209,26,0,0,1744, 124, 0, 25, 8, 0, 49, 124, 590, 0, 497, 8, 66, 252, 275, 0, 0, 0, 44,11,0,2,0,87,187628056,187628056,85519136,207876,48086958,81769,Town,86160,314,1.0,0.4557907693719323,0.002430754211548629,1
1632483.83,0,0,262,0,0,0,884, 99, 0, 25, 0, 0, 40, 0, 130, 0, 301, 0, 0, 150, 288, 0, 0, 1, 0,10,0,1,0,0,3059760172,0,0,0,2944152762,3705678,Spawn,3207663,373,0.0,0.0,0.0,0
1549458.05,0,0,85,0,0,0,6808, 444, 911, 0, 30, 0, 401, 266, 2553, 0, 1853, 86, 176, 969, 64, 0, 0, 1, 199,24,0,3,0,0,769222997,34498,0,0,125997301,34498,Underworld-A,2276103,1692,22297.611368775,0.0,0.0,0
1592124.41,0,0,250,0,0,0,635, 8, 0, 0, 0, 0, 43, 0, 33, 0, 333, 0, 0, 166, 218, 0, 0, 0, 0,4,0,4,0,0,93999356,0,0,0,72749369,1713761,Underworld-A,8151663,41,0.0,0.0,0.0,0
1551358.18,0,0,146,0,0,0,1278, 60, 26, 0, 0, 0, 178, 147, 70, 0, 577, 32, 89, 304, 110, 0, 0, 0, 78,11,0,0,0,0,306105987,0,0,0,33347970,408981,Town,8826663,375,0.0,0.0,0.0,0
1527983.3,10270151,4858869,54,39,0,0,4920, 116, 150, 0, 2, 0, 256, 585, 2380, 0, 1275, 117, 351, 696, 36, 0, 0, 0, 3,77,0,4,1,138,2171510592,1782409255,235426476,7476,1778741415,7476,Underworld-B,117540,1275,1.2183007835649955,0.13208328858234075,3.17551370050665e-05,1
1521732.86,0,0,168,0,0,0,360, 39, 0, 0, 1, 0, 25, 0, 136, 0, 127, 0, 0, 63, 7, 0, 0, 0, 25,9,0,0,0,0,66078640,0,0,0,9165392,50863,Spawn,5504703,113,0.0,0.0,0.0,0
1506501.6,0,0,0,0,0,0,3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,0,0,0,0,0,772297,772297,0,0,0,348755,Spawn,1726263,2,1.0,0.0,0.0,0
1497362.33,0,0,541,0,0,0,1142, 1, 0, 0, 0, 0, 53, 0, 139, 0, 881, 0, 0, 440, 68, 0, 0, 0, 0,6,0,0,0,0,50854271,1122905,0,0,4482685,926178,Underworld-B,871323,36,45.28813301214261,0.0,0.0,1
1484731.76,1969496,171711,117,59,0,0,1570, 101, 0, 45, 0, 0, 116, 88, 582, 0, 482, 64, 76, 273, 89, 0, 0, 0, 3,12,0,0,0,0,486517532,176308989,38368804,0,53875262,564253,Town,470040,1346,2.759459598512019,0.2176225059063778,0.0,1
1440768.3,0,0,447,0,0,0,1031, 158, 33, 86, 13, 0, 52, 21, 171, 0, 294, 38, 29, 166, 120, 1, 0, 0, 44,0,0,0,0,0,755188755,0,0,0,619828756,12043929,Underworld-A,7900503,190,0.0,0.0,0.0,0
1409553.66,0,0,213,0,0,0,3240, 235, 135, 6, 21, 0, 283, 0, 1015, 0, 1111, 153, 76, 632, 279, 0, 1, 1, 0,8,0,4,0,0,571460647,0,0,0,361052456,331172,Underworld-B,6741003,479,0.0,0.0,0.0,0
1388567.83,0,0,0,0,0,0,1167, 18, 0, 221, 0, 0, 16, 343, 107, 0, 133, 4, 173, 68, 263, 10, 0, 26, 26,4,0,0,0,0,161903833,0,0,0,26042707,148329,Town,8028063,277,0.0,0.0,0.0,0
1329652.03,0,0,403,0,0,0,889, 29, 116, 0, 0, 0, 44, 0, 188, 0, 480, 2, 1, 241, 30, 0, 0, 0, 0,9,0,2,0,0,602435980,0,0,0,440255749,5642344,Town,5980023,164,0.0,0.0,0.0,0
1299015.16,0,0,498,0,0,0,2213, 138, 0, 107, 21, 3, 251, 123, 107, 0, 960, 154, 138, 557, 188, 4, 0, 0, 157,7,0,0,0,0,305057855,0,0,0,67793396,1793077,Town,3676143,153,0.0,0.0,0.0,0
1237035.86,2301029,283692,0,0,2,3,677, 54, 0, 0, 0, 0, 44, 175, 0, 0, 404, 0, 87, 202, 0, 0, 0, 0, 0,0,143,4,0,7,4003719314,840161964,155431110,14998274,3492099211,5396263,Spawn,123900,243,4.765413676832435,0.18500136480827403,0.09649467214124637,1
1287722.31,0,0,120,0,0,0,2305, 110, 0, 0, 2, 0, 260, 24, 1368, 0, 400, 3, 13, 201, 27, 0, 0, 0, 111,10,0,0,0,0,1273168753,0,0,0,892307610,283973,Underworld-B,8161863,716,0.0,0.0,0.0,0
1232895.04,793352,111560,0,0,0,0,158, 40, 0, 0, 0, 0, 54, 0, 21, 0, 2, 0, 0, 1, 19, 0, 0, 0, 22,0,0,0,0,75,161523857,138136754,9393584,44284,6778138,44284,Town,93600,119,1.1693039855272696,0.0680020612037836,0.004714281577723689,1
1209511.54,0,0,201,0,0,0,1327, 86, 0, 0, 24, 0, 219, 53, 79, 0, 807, 2, 27, 404, 48, 0, 0, 1, 8,0,10,1,0,0,360730554,0,0,0,232821448,267263,Spawn,3128283,201,0.0,0.0,0.0,0
1168684.58,251193,0,52,0,0,0,7432, 252, 328, 0, 8, 0, 325, 189, 4208, 0, 1476, 353, 271, 914, 209, 0, 0, 1, 83,89,0,3,1,88,6941993292,2544939257,612885957,95590751,6439157061,3058614,Underworld-A,106260,2895,2.727763844620516,0.24082537738935117,0.15596825136588993,1
6506622.29,34926404,14571385,6,25,7,0,16467, 1850, 0, 130, 38, 0, 404, 1977, 8031, 233, 1039, 13, 995, 526, 2448, 0, 0, 2, 302,143,143,4,1,146,6402014269,1224348314,178207197,2571717,4238473018,1031017,Underworld-B,83580,4921,5.2289158206003785,0.14555269522754455,0.014431050166845955,1
1152409.61,0,0,438,0,0,0,905, 54, 0, 0, 2, 0, 29, 0, 141, 0, 633, 9, 4, 321, 22, 0, 0, 3, 12,9,0,1,0,0,83901529,0,0,0,7578646,13345,Underworld-B,3483123,112,0.0,0.0,0.0,0
1133804.65,0,0,0,0,0,0,1414, 57, 0, 2, 9, 0, 64, 669, 53, 0, 257, 8, 338, 132, 202, 0, 0, 0, 93,7,0,4,0,0,280491655,0,0,0,199881890,420386,Town,7820223,124,0.0,0.0,0.0,0
1104504.96,0,0,135,0,0,0,1801, 27, 0, 0, 9, 0, 129, 0, 1274, 0, 356, 1, 0, 178, 4, 0, 0, 0, 1,8,0,0,0,0,229869494,0,0,0,104511492,51238,Underworld-A,9900843,501,0.0,0.0,0.0,0
2158837.75,24453538,8234945,18,36,0,0,14930, 1783, 0, 121, 538, 0, 260, 1245, 7293, 0, 1401, 181, 713, 791, 1927, 0, 0, 181, 0,143,0,2,1,167,5460269779,1752590140,126554726,19279702,4007001270,2138663,Underworld-A,90480,5870,3.1155429066832476,0.0722101095467763,0.15234280543580805,1
1064001.46,0,0,176,0,0,0,2433, 335, 0, 0, 9, 0, 64, 0, 988, 0, 517, 10, 5, 263, 469, 0, 0, 0, 41,10,0,5,0,0,183620003,0,0,0,25221038,130392,Town,8365803,388,0.0,0.0,0.0,0
1053795.63,0,0,0,0,0,0,126, 41, 0, 0, 0, 0, 9, 0, 27, 0, 22, 0, 0, 11, 14, 1, 0, 0, 12,0,0,0,0,0,15795594,0,0,0,688887,2003415,Town,4691223,6,0.0,0.0,0.0,0
1050266.58,0,0,0,0,0,0,153, 10, 0, 0, 0, 0, 17, 0, 1, 0, 110, 0, 0, 55, 9, 0, 0, 0, 6,4,0,0,0,0,3778334,3778334,0,0,0,1142678,Town,1683543,10,1.0,0.0,0.0,0
1030122.39,0,0,572,0,0,0,498, 19, 3, 0, 0, 0, 57, 0, 215, 0, 202, 2, 1, 102, 0, 0, 0, 0, 0,0,0,0,0,0,243835989,0,0,0,120177980,5056256,Town,8950263,122,0.0,0.0,0.0,0
1005022.29,0,0,0,0,0,0,27, 6, 0, 0, 0, 0, 10, 4, 1, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2,2,0,0,0,0,5133089,1798443,0,0,0,718285,Town,2365203,29,2.8541849811197797,0.0,0.0,0
995001.68,0,0,136,0,0,0,833, 36, 139, 0, 0, 0, 47, 36, 201, 0, 314, 27, 31, 170, 29, 0, 0, 0, 4,11,0,0,0,0,124857760,0,0,0,24227412,1680993,Town,5466843,114,0.0,0.0,0.0,0
979847.6,109200,0,78,0,0,0,7528, 889, 0, 49, 154, 21, 257, 1199, 1314, 0, 2101, 445, 822, 1273, 794, 85, 0, 8, 212,33,0,4,0,7,1719965432,3651117,0,0,764884545,2475228,Underworld-B,1240443,1543,471.0792428727976,0.0,0.0,0
984431.43,0,0,222,24,0,0,739, 42, 182, 0, 2, 0, 40, 0, 96, 0, 313, 3, 1, 158, 38, 0, 0, 0, 23,7,0,0,0,0,56434902,56434902,56398497,0,10614141,71508,Town,442920,50,1.0,0.9993549204710234,0.0,1
1059466.14,92000,0,370,78,0,0,366, 134, 0, 0, 8, 0, 1, 0, 130, 0, 43, 1, 0, 22, 46, 0, 0, 2, 1,6,0,0,0,21,54245006,19759001,5155873,5155873,889719,1193622,Town,123660,58,2.745331406177873,0.2609379391194929,1.0,1
963666.21,488129,0,234,0,0,0,708, 2, 0, 0, 0, 0, 104, 0, 293, 0, 308, 1, 0, 154, 0, 0, 0, 0, 0,10,0,5,0,14,108557637,108557637,0,0,53882614,792102,Town,863223,53,1.0,0.0,0.0,1
954942.06,0,0,183,0,0,0,597, 49, 0, 0, 0, 0, 60, 0, 92, 0, 276, 23, 11, 149, 45, 1, 0, 0, 51,10,0,0,0,0,62090211,0,0,0,7703091,3247143,Town,5181183,47,0.0,0.0,0.0,0
950637.62,0,0,122,0,0,0,1173, 72, 9, 0, 17, 0, 117, 68, 362, 0, 299, 1, 34, 150, 170, 1, 0, 1, 56,11,0,0,0,0,231249569,0,0,0,62473445,35188,Underworld-A,3622803,281,0.0,0.0,0.0,0
951979.2,0,0,322,0,0,0,479, 27, 0, 0, 0, 0, 56, 0, 189, 0, 183, 2, 1, 92, 9, 0, 0, 0, 13,11,0,0,0,0,161513097,0,0,0,41335689,108609,Town,4938963,200,0.0,0.0,0.0,0
939634.34,0,0,143,0,0,0,808, 84, 0, 17, 1, 2, 48, 53, 94, 0, 242, 1, 27, 121, 261, 0, 0, 0, 5,10,0,1,0,0,367543433,0,0,0,231168645,5469298,Spawn,9368943,283,0.0,0.0,0.0,0
908435.23,0,0,532,0,0,0,1397, 69, 0, 93, 18, 0, 535, 116, 172, 0, 309, 18, 67, 163, 19, 1, 0, 0, 47,4,0,0,0,0,119600441,0,0,0,25120719,21050,Town,8172243,164,0.0,0.0,0.0,0
905754.04,0,0,285,0,0,0,52, 1, 0, 0, 0, 0, 6, 0, 31, 0, 14, 0, 0, 7, 0, 0, 0, 0, 0,3,0,5,0,0,13415611,0,0,0,2001457,1052419,Spawn,6556263,17,0.0,0.0,0.0,0
831769.14,0,0,77,0,0,0,6743, 345, 0, 124, 83, 0, 510, 966, 1953, 0, 1273, 567, 766, 920, 203, 1, 0, 1, 717,11,0,5,0,0,682195925,45372,0,0,96722049,10761,Underworld-A,753123,1324,15035.61502688883,0.0,0.0,1
871001.38,0,0,0,0,0,0,29, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,2,0,0,9931852,0,0,0,5598675,55908,Town,10293963,15,0.0,0.0,0.0,0
858409.24,0,0,343,0,0,0,1023, 36, 0, 0, 1, 0, 102, 0, 438, 0, 359, 3, 1, 181, 34, 0, 0, 1, 49,9,0,0,0,0,342850137,0,0,0,251221266,10627010,Underworld-B,7175523,237,0.0,0.0,0.0,0
856187.16,0,0,385,0,59,0,48, 17, 0, 0, 0, 0, 0, 2, 18, 0, 0, 0, 1, 0, 10, 1, 0, 0, 0,0,1,3,0,0,1326033012,62192682,20751949,839515,1247585537,743824,Underworld-A,134940,271,21.321367230954923,0.3336718779871883,0.04045475439439447,1
849380.52,0,0,184,0,0,0,424, 34, 0, 0, 0, 0, 8, 0, 80, 0, 283, 0, 0, 141, 19, 0, 0, 0, 0,9,0,0,0,0,73710614,0,0,0,2500524,15446,Underworld-B,6819183,228,0.0,0.0,0.0,0
848729.16,0,0,204,0,0,0,981, 87, 0, 38, 0, 0, 77, 53, 412, 0, 135, 2, 27, 68, 149, 2, 0, 0, 26,9,0,0,0,0,558878617,0,0,0,354426433,6892,Underworld-A,6209463,650,0.0,0.0,0.0,0
844917.07,0,0,242,0,0,0,575, 34, 0, 0, 3, 0, 85, 0, 11, 0, 395, 0, 0, 197, 0, 0, 0, 0, 47,4,0,0,0,0,92567731,0,0,0,18597231,27034,Underworld-A,5130123,164,0.0,0.0,0.0,0
822805.29,0,0,139,0,0,0,3779, 81, 0, 0, 1, 0, 132, 0, 2366, 0, 1169, 1, 0, 585, 0, 0, 0, 0, 29,11,0,5,0,0,847545709,0,0,0,572311958,29930,Underworld-B,5495283,630,0.0,0.0,0.0,0
799160.35,390582,0,175,0,0,0,843, 80, 0, 7, 5, 0, 18, 100, 94, 0, 342, 7, 53, 174, 175, 0, 0, 1, 14,10,0,0,0,55,81397073,42170806,0,0,5301485,340971,Underworld-B,1081683,162,1.9301758899272639,0.0,0.0,1
779408.72,0,0,260,0,0,0,583, 21, 0, 0, 0, 0, 122, 0, 184, 0, 202, 7, 3, 104, 37, 0, 0, 0, 10,9,0,1,0,0,70720358,0,0,0,28675073,5578814,Town,3466083,63,0.0,0.0,0.0,0
771399.57,0,0,108,0,0,0,3152, 64, 0, 0, 0, 0, 51, 101, 2525, 0, 358, 15, 58, 186, 38, 0, 0, 0, 0,11,0,4,0,0,557401187,0,0,0,196570551,1383956,Underworld-B,8891283,777,0.0,0.0,0.0,0
767719.03,0,0,161,0,0,0,744, 61, 0, 64, 36, 0, 28, 61, 71, 0, 171, 2, 31, 86, 224, 0, 0, 0, 26,10,0,0,0,0,97828195,0,0,0,5937992,239572,Underworld-B,8000103,371,0.0,0.0,0.0,0
5186022.71,3222840,1663480,87,14,0,0,3422, 61, 41, 69, 3, 0, 137, 440, 1807, 0, 700, 3, 221, 351, 149, 0, 0, 0, 12,39,0,0,0,48,476704790,83840804,39547151,17244786,65178552,632003,Town,89400,1288,5.685832759905308,0.4716933654405318,0.43605634196000614,1
756735.53,0,0,71,0,0,0,7912, 669, 462, 108, 465, 0, 477, 462, 2828, 0, 989, 224, 343, 606, 835, 0, 0, 180, 213,27,0,2,0,0,1493707213,0,0,0,457686020,182474,Underworld-A,3275163,1730,0.0,0.0,0.0,0
747770.04,0,0,178,0,0,0,508, 51, 0, 0, 6, 0, 33, 94, 127, 0, 132, 1, 47, 66, 12, 0, 0, 1, 51,9,0,0,0,0,205758087,0,0,0,115984719,1242373,Underworld-A,9245523,185,0.0,0.0,0.0,0
730902.81,0,0,150,0,0,0,1116, 41, 0, 0, 13, 0, 0, 1, 925, 0, 122, 8, 4, 65, 6, 0, 0, 0, 0,11,0,0,0,0,306237568,0,0,0,130929793,90927,Town,6719283,510,0.0,0.0,0.0,0
717435.88,0,0,152,0,0,0,2102, 132, 0, 0, 1, 0, 46, 0, 1294, 0, 508, 1, 0, 254, 120, 0, 0, 0, 0,12,0,0,0,0,262586521,0,0,0,90556304,9700628,Underworld-B,8992203,473,0.0,0.0,0.0,0
659237.73,0,0,89,0,0,0,5258, 134, 0, 84, 144, 0, 153, 126, 3192, 0, 979, 92, 109, 535, 120, 0, 0, 1, 233,12,0,4,1,0,1142936063,46871889,96369,0,232139534,53685,Underworld-B,518703,1080,24.384254344859027,0.00205600845316902,0.0,1
701072.65,30319,0,314,0,35,0,349, 145, 0, 0, 0, 0, 0, 40, 33, 0, 52, 0, 20, 26, 74, 4, 0, 1, 0,3,0,4,0,0,2722965381,55473782,12162174,5509686,2558461616,788838,Town,97620,446,49.08562717068759,0.21924183932510677,0.4530181857289659,1
691695.79,0,0,114,0,0,0,2029, 45, 0, 0, 0, 0, 103, 4, 1291, 0, 531, 31, 17, 281, 16, 0, 0, 0, 8,10,0,4,0,0,606940409,0,0,0,374229372,55595,Underworld-B,8330523,676,0.0,0.0,0.0,0
683199.89,0,0,274,0,0,0,655, 43, 0, 0, 0, 0, 23, 1, 367, 0, 219, 2, 1, 110, 0, 0, 0, 0, 0,7,0,0,0,0,466966529,0,0,0,374793095,32578958,Town,5049363,157,0.0,0.0,0.0,0
679471.94,0,0,326,0,0,0,1307, 187, 42, 21, 11, 0, 125, 0, 301, 0, 255, 0, 0, 127, 290, 0, 0, 2, 73,5,0,0,0,0,475324104,0,0,0,314791807,2890,Underworld-A,9447063,666,0.0,0.0,0.0,0
675843.21,0,0,174,0,0,0,769, 182, 0, 0, 3, 0, 71, 24, 315, 0, 134, 1, 12, 67, 1, 0, 0, 0, 38,7,0,0,0,0,116092378,0,0,0,2123191,30541,Town,4385223,222,0.0,0.0,0.0,0
672967.47,0,0,15,0,0,0,8301, 968, 88, 20, 177, 0, 218, 660, 2803, 0, 2295, 109, 384, 1202, 958, 0, 4, 1, 0,143,0,4,0,0,2837525100,0,0,0,1772569461,777637,Underworld-A,2785443,5208,0.0,0.0,0.0,0
660346.76,31369,31369,275,0,0,0,106, 13, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,2,0,0,0,6,9496694,9496694,427395,0,245831,427395,Spawn,488403,17,1.0,0.04500460897234343,0.0,1
620616.52,0,0,24,0,0,0,11239, 1474, 0, 38, 30, 0, 420, 1080, 4018, 0, 2091, 174, 627, 1132, 1645, 0, 0, 1, 268,0,0,5,1,0,1539398666,0,0,0,272854780,15055614,Underworld-B,2713803,2180,0.0,0.0,0.0,0
639410.14,0,0,229,0,0,0,740, 88, 0, 57, 0, 0, 130, 4, 323, 0, 89, 8, 6, 48, 33, 0, 0, 0, 8,8,0,3,0,0,72743798,0,0,0,23766062,160612,Town,5642763,72,0.0,0.0,0.0,0
612680.56,0,0,294,0,0,0,977, 151, 0, 4, 27, 0, 80, 220, 182, 0, 182, 18, 119, 100, 28, 0, 0, 0, 85,7,0,0,0,0,99841294,0,0,0,6881920,588512,Town,4014603,190,0.0,0.0,0.0,0
582938.65,0,0,149,0,0,0,4268, 356, 438, 17, 8, 0, 352, 108, 1442, 0, 1100, 37, 72, 568, 392, 1, 0, 0, 17,23,0,3,0,0,986902372,0,0,0,656898149,232379,Underworld-B,7002783,1110,0.0,0.0,0.0,0
569116.33,1264607,0,65,0,0,0,4052, 144, 0, 0, 0, 0, 62, 104, 2410, 0, 1208, 0, 52, 604, 123, 0, 0, 1, 0,25,0,5,0,83,763542793,543165386,0,0,424260096,2154358,Underworld-A,785883,523,1.4057280023362904,0.0,0.0,1
570170.17,0,0,256,31,0,0,750, 8, 0, 0, 0, 0, 16, 0, 473, 0, 179, 12, 6, 95, 62, 0, 0, 0, 0,7,0,2,0,6,50955562,50955562,50955562,0,8863551,3031189,Spawn,173460,167,1.0,1.0,0.0,1
566982.31,0,0,156,0,0,0,781, 204, 0, 0, 1, 0, 23, 0, 327, 0, 171, 4, 2, 87, 51, 0, 0, 0, 0,10,0,3,0,0,181837325,0,0,0,68263660,177805,Underworld-A,7364103,234,0.0,0.0,0.0,0
561076.35,4723294,2173132,112,42,0,0,3939, 769, 54, 10, 478, 0, 86, 459, 876, 0, 487, 90, 274, 288, 328, 33, 0, 9, 260,24,0,2,0,83,903407877,285607702,64314829,0,315282974,1778742,Town,515580,1067,3.1631075446277706,0.22518590552575504,0.0,1
539747.63,0,0,491,0,0,0,241, 3, 0, 0, 0, 0, 7, 0, 26, 0, 205, 0, 0, 102, 0, 0, 0, 0, 0,5,0,3,0,0,7934445,0,0,0,2073621,240215,Underworld-A,4870503,16,0.0,0.0,0.0,0
536089.61,0,0,288,0,0,0,817, 9, 0, 0, 0, 0, 110, 0, 272, 0, 341, 0, 0, 170, 81, 0, 0, 0, 4,10,0,5,0,0,56727117,0,0,0,9406597,88277,Town,3955143,157,0.0,0.0,0.0,0
535021.45,0,0,580,0,0,0,963, 111, 0, 42, 1, 0, 22, 33, 10, 0, 620, 9, 21, 314, 45, 0, 0, 0, 70,6,0,0,0,0,129045329,0,0,0,28876499,119858,Town,5709603,70,0.0,0.0,0.0,0
532169.0,0,0,0,0,0,0,4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0,0,0,0,0,0,6457631,0,0,0,3698792,2461136,Spawn,10909983,15,0.0,0.0,0.0,0
516509.56,903365,867536,200,35,68,0,471, 31, 0, 62, 54, 0, 19, 0, 11, 0, 129, 1, 0, 65, 147, 0, 0, 4, 13,6,0,0,0,35,96509886,96509886,50839030,0,30099241,99060,Underworld-A,447840,124,1.0,0.5267753606091712,0.0,1
515275.69,0,0,329,0,0,0,737, 4, 7, 0, 0, 0, 15, 291, 110, 0, 169, 0, 145, 84, 133, 0, 0, 0, 8,5,0,0,0,0,75960025,0,0,0,42115447,313271,Spawn,4840203,59,0.0,0.0,0.0,0
