 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance,churn
10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3768384,0,0,0,315298,735493,Town,7006800,10,0,0,0,0,5000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1362738,0,0,0,0,1362738,Spawn,3789480,1,677,0,0,0,14777.61,1
122,2.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,0.0,60.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,2.0,357364.0,271364.0,6,0,0,0,9,79067104,49095285,0,0,56698822,933540,Underworld-B,2086920,53,508,0,0,0,42410.24,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,225366,0,0,0,0,225366,Spawn,4347720,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,110528,0,0,0,0,87985,Spawn,4692960,2,0,0,0,0,0.0,1
14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,2,0,0,6820124,0,0,0,1411151,713535,Town,3767100,8,0,0,0,0,76193.4,1
17,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,83.0,0.0,2,0,0,0,0,1857066,0,0,0,0,1170766,Town,2911680,3,708,0,0,0,27.56,1
33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,79459.0,0.0,2,0,3,0,0,3282435,1151956,0,0,0,65659,Spawn,2526360,15,466,0,0,0,108887.97,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,69023555,0,0,0,67440461,38146,Underworld-B,5207520,25,0,0,0,0,206.0,1
9829,469.0,3.0,0.0,27.0,0.0,380.0,486.0,7058.0,0.0,1187.0,121.0,303.0,654.0,92.0,0.0,0.0,3.0,3.0,8246877.4,1897769.825,104,0,4,0,84,5970576457,2049505090,471468002,63976799,4788185361,280104,Underworld-B,115440,1982,28,40,0,0,57793549.4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,788923,0,0,0,0,788923,Spawn,4674900,1,734,0,0,0,10125.3,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,444468,0,0,0,0,191454,Town,3277080,6,0,0,0,0,0.0,1
7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,461990,0,0,0,0,313444,Town,6383580,3,0,0,0,0,0.0,1
853,64.0,0.0,45.0,13.0,0.0,52.0,0.0,165.0,0.0,331.0,5.0,2.0,168.0,159.0,0.0,0.0,0.0,19.0,0.0,0.0,7,0,0,0,12,124831864,124487816,65061453,0,45549805,8677,Underworld-A,90600,290,234,35,0,0,341716.03,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,280739,0,0,0,0,4932,Spawn,7974300,2,0,0,0,0,10000.0,1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,2918702,0,0,0,405929,2384239,Town,7381980,3,0,0,0,0,2000.0,1
506,48.0,49.0,0.0,0.0,0.0,33.0,6.0,119.0,0.0,207.0,1.0,3.0,104.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,6,0,0,0,0,49388523,0,0,0,4734950,144946,Town,5010780,113,337,0,0,0,51541.78,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,78077,0,0,0,0,78077,Spawn,6162780,1,0,0,0,0,0.0,1
756,21.0,0.0,0.0,10.0,0.0,16.0,0.0,231.0,0.0,444.0,0.0,0.0,222.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,5,0,0,0,0,167376858,0,0,0,101107556,189985,Underworld-A,7312200,150,354,0,0,0,44926.44,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334638,334638,0,0,0,334638,Spawn,808260,1,712,0,0,0,10308.74,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599012,0,0,0,0,599012,Spawn,5439660,1,0,0,0,0,0.0,1
6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,991891,0,0,0,0,258496,Spawn,7008780,2,676,0,0,0,2169.36,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2492,0,0,0,0,2492,Spawn,7312020,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,27205,0,0,0,0,27205,Spawn,6404640,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6621,0,0,0,0,6621,Spawn,6157080,1,0,0,0,0,0.0,1
9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2288704,0,0,0,0,165972,Underworld-A,7366200,6,0,0,0,0,2207.0,1
65,2.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,0.0,33.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2,0,0,0,0,23780729,0,0,0,14069481,13941770,Town,5094840,10,695,0,0,0,35916.16,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2033115,0,0,0,0,99777,Spawn,3596100,16,0,0,0,0,20270.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,42262,0,0,0,0,42262,Spawn,2607180,1,0,0,0,0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118.0,118.0,0,0,0,0,0,731910,0,0,0,0,731910,Spawn,2607780,1,0,0,0,0,15.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,343552,0,0,0,0,19417,Spawn,3260220,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,75288,75288,0,0,0,24863,Spawn,1823880,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,441203,0,0,0,0,22891,Spawn,3491280,3,0,0,0,0,2000.0,1
90,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,49.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,4709423,4709423,0,0,0,271440,Town,2531760,6,0,0,0,0,9000.0,1
98,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,0.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18343858,18343858,14569373,0,525655,2668342,Town,162240,9,0,0,0,0,38460.31,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,74896,0,0,0,0,74896,Spawn,2784840,1,0,0,0,0,0.0,1
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,788582,788582,0,0,0,44635,Spawn,1839900,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,106949,0,0,0,0,18989,Spawn,6173460,3,0,0,0,0,50000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,245575,0,0,0,0,201412,Town,3950940,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3834687,0,0,0,1821622,3251812,Spawn,6379020,4,0,0,0,0,5000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,92620,0,0,0,0,92620,Spawn,6284400,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,607918,0,0,0,0,607918,Spawn,7484460,1,0,0,0,0,0.0,1
30,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0,0,0,0,15,13575601,12885647,3436635,0,1057342,2375432,Town,94200,17,0,0,0,0,2000.0,0
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,736546,736546,736546,0,0,342157,Spawn,133560,3,0,0,0,0,10000.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,492280,0,0,0,0,492280,Spawn,5078580,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,652811,0,0,0,0,161305,Spawn,5123940,4,0,0,0,0,10000.0,1
5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,677554,677554,0,0,0,35191,Spawn,2261940,10,0,0,0,0,10000.0,1
81,15.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,0,0,13070255,382298,0,0,3080178,382298,Spawn,1318740,9,541,0,0,0,53307.3,1
2412,39.0,0.0,0.0,1.0,0.0,245.0,35.0,1626.0,0.0,439.0,12.0,23.0,225.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,9,0,4,0,0,115840334,0,0,0,6760159,7783,Underworld-B,4072440,307,184,0,0,0,87254.13,1
21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2431669,2431669,0,0,0,49668,Town,1478040,7,667,0,0,0,29062.16,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,289425,0,0,0,0,474,Underworld-B,6205980,7,0,0,0,0,51500.0,1
3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,707685,0,0,0,0,511206,Town,3643320,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50016,0,0,0,0,50016,Spawn,8002740,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,72990,0,0,0,0,72990,Spawn,8139780,1,0,0,0,0,42067.12,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,81611,0,0,0,0,81611,Spawn,7408860,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0,12915792,0,0,0,1063425,1325562,Spawn,4205820,13,0,0,0,0,40018.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,81771,0,0,0,0,81771,Spawn,3780360,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60417,60417,31874,0,0,31874,Spawn,109080,2,0,0,0,0,500.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,330199,0,0,0,0,21687,Spawn,7964220,2,0,0,0,0,0.0,1
1164,29.0,0.0,0.0,28.0,0.0,168.0,322.0,158.0,0.0,354.0,16.0,169.0,185.0,20.0,0.0,0.0,0.0,69.0,0.0,0.0,8,0,0,0,0,136008737,2268693,2268693,0,32777866,843725,Town,440460,100,408,0,0,0,481625.8,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,664335,664335,664335,0,0,481317,Town,466800,2,0,0,0,0,0.0,0
211,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,94.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1806082,1806082,0,0,0,1635205,Town,688260,6,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,27946988,0,0,0,27640754,27759914,Town,4649460,2,0,0,0,0,128000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17640163,0,0,0,15590465,16782537,Creative,6268560,5,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,676579,0,0,0,0,56907,Spawn,4591740,5,0,0,0,0,19500.0,1
94,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,40.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,3608010,0,0,0,0,1317535,Town,4600620,4,0,0,0,0,5000.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6561100,0,0,0,816407,357290,Spawn,4534980,17,0,0,0,0,71.19,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,573229,573229,573229,0,482040,19883,Spawn,129420,3,0,0,0,0,0.0,0
8503,1507.0,227.0,0.0,463.0,0.0,300.0,561.0,2036.0,6.0,1654.0,32.0,296.0,843.0,1485.0,0.0,0.0,167.0,65.0,16250763.807,7093321.132,87,0,4,1,90,1517232372,216133357,27290327,0,562075047,1874858,Underworld-B,118560,2949,38,0,33,0,9032282.71,0
155,19.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,122.0,1.0,0.0,61.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2,0,0,0,0,12072295,0,0,0,532960,5242934,Town,3045420,4,0,0,0,0,16500.0,1
6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0,11287255,0,0,0,193925,118810,Spawn,7285560,32,0,0,0,0,436000.0,1
7,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1552394,0,0,0,0,38690,Spawn,5230500,5,0,0,0,0,0.0,1
15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,620056,0,0,0,0,319790,Town,7567320,5,0,0,0,0,2000.0,1
171,7.0,0.0,0.0,0.0,0.0,5.0,0.0,56.0,0.0,94.0,1.0,0.0,47.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,4,0,0,0,0,34242989,0,0,0,17782157,1687018,Town,6219360,25,515,0,0,0,74470.82,1
8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4,0,0,0,0,1970933,1970933,0,0,0,1711,Spawn,1573980,5,435,0,0,0,41346.57,1
35,6.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,18.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2,0,0,0,0,3177190,431325,0,0,0,431325,Town,2583060,5,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,277971,0,0,0,0,15776,Town,5401200,3,0,0,0,0,0.0,1
39,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,23.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,4165586,4165586,0,0,0,683725,Town,2351820,4,0,0,0,0,704.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,97042,97042,0,0,0,97042,Spawn,1091400,1,0,0,0,0,0.0,0
5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,820069,0,0,0,204959,739443,Town,7554600,2,0,0,0,0,0.0,1
376,37.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372160.0,0.0,0,0,1,0,75,305225059,42072818,0,0,239511980,1230342,Town,720600,174,0,0,0,0,3055671.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,385378,0,0,0,0,83973,Town,7047960,3,0,0,0,0,0.0,1
266,13.0,0.0,0.0,0.0,0.0,69.0,0.0,58.0,0.0,89.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,19.0,0.0,0.0,3,0,0,0,0,21653107,0,0,0,2254568,5072,Town,6671400,31,663,0,0,0,13205.15,1
8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0,3252740,0,0,0,2067101,2607423,Town,6407160,2,0,0,0,0,5500.0,1
139,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,1.0,0.0,39.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,0,0,0,9129634,696584,0,0,565850,408564,Spawn,2222520,32,300,0,0,0,1473.41,1
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2,0,0,0,0,1520177,0,0,0,215503,192868,Spawn,7285320,4,0,0,0,0,0.0,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,667405,667405,0,0,0,129245,Town,805260,3,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9460,0,0,0,0,9460,Spawn,6659460,1,0,0,0,0,0.0,1
2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86953.0,0.0,3,0,0,0,0,1042997,0,0,0,216544,100811,Spawn,3501960,2,773,0,0,0,23952.28,1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,0,0,0,0,973735,0,0,0,0,500517,Spawn,4016820,3,657,0,0,0,12534.27,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15862,15862,0,0,0,15862,Spawn,2386920,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,63276,0,0,0,0,39142,Spawn,5413440,2,0,0,0,0,0.0,1
65,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,40.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3,0,0,0,0,9717905,9717905,0,0,1123611,571419,Underworld-A,1223220,17,0,0,0,0,6264.0,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2327260,0,0,0,0,2196330,Town,6172620,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,177210,177210,177210,0,0,177210,Spawn,110520,1,0,0,0,0,10000.0,0
14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,4570132,4570132,0,0,233422,711604,Spawn,1078620,9,743,0,0,0,5011.51,0
3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,537420,0,0,0,0,249559,Town,5293020,5,0,0,0,0,1000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12164,0,0,0,0,12164,Spawn,6762300,1,0,0,0,0,0.0,1
3388,147.0,182.0,0.0,26.0,0.0,330.0,100.0,1151.0,0.0,819.0,21.0,60.0,420.0,351.0,0.0,0.0,0.0,261.0,0.0,0.0,8,0,0,0,0,379735515,0,0,0,77510378,1067759,Town,6407340,355,177,0,0,0,209764.1,1
168,19.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,59.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,77505923,0,0,0,55284573,349496,Underworld-B,4332120,75,299,0,0,0,3168.93,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,225414,225414,0,0,0,21934,Spawn,1338360,2,0,0,0,0,0.0,1
