balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count
1944348.34,0.0,0.0,242,0,0,0,526, 29, 7, 0, 0, 0, 4, 0, 115, 0, 325, 18, 9, 171, 22, 0, 0, 0, 6,8,0,0,0,0,98019274,0,0,0,17444664,1968860,Spawn,7547288,131
1892796.56,2843217.0,1457009.0,103,0,0,0,2881, 46, 41, 67, 3, 0, 137, 145, 1636, 0, 699, 3, 74, 351, 92, 0, 0, 0, 12,26,0,0,0,0,399562477,208933775,6698491,0,55015604,142075,Town,456308,906
1822245.65,341136.0,0.0,84,35,0,0,5242, 133, 0, 84, 144, 0, 153, 126, 3192, 0, 965, 91, 108, 528, 120, 0, 0, 1, 233,12,0,4,1,0,1140759484,168026866,41623314,0,232139534,1806265,Underworld-B,438960,1073
1847866.11,0.0,0.0,119,0,0,0,1354, 108, 0, 118, 4, 0, 44, 298, 260, 0, 329, 12, 155, 170, 173, 0, 0, 2, 6,21,0,0,0,0,424900145,0,0,0,193401452,7508354,Town,5197448,450
1771338.41,12168486.85,6439514.475,24,17,38,0,8677, 597, 371, 130, 23, 0, 151, 871, 5090, 214, 595, 56, 463, 325, 500, 0, 0, 79, 0,0,0,4,0,7,1764250049,1067996004,115731808,0,548202128,2023777,Underworld-B,385200,2939
1627235.37,24868182.204,5597378.225,6,0,48,0,15283, 868, 133, 3, 36, 0, 535, 790, 11092, 0, 959, 17, 403, 488, 759, 68, 0, 3, 20,143,0,5,0,0,4746456063,521349556,0,0,3184763931,18204262,Underworld-A,864128,3603
2715441.33,14626501.396,6525740.246,31,19,0,0,13657, 1508, 0, 121, 502, 0, 257, 1043, 6992, 0, 1293, 154, 598, 723, 1607, 0, 0, 180, 0,91,0,2,1,28,4275429515,1408677797,496845207,69544726,3140111299,339789,Underworld-A,115380,4724
1742814.89,1449902.0,498288.0,251,0,0,0,1747, 132, 0, 0, 4, 0, 177, 0, 151, 0, 1023, 51, 25, 537, 28, 0, 0, 1, 180,11,0,5,0,14,209158641,26344272,1058946,585895,6265110,585895,Spawn,157200,372
1638995.83,125526.0,6721.0,243,0,0,0,884, 99, 0, 25, 0, 0, 40, 0, 130, 0, 301, 0, 0, 150, 288, 0, 0, 1, 0,10,0,1,0,0,3059760172,279700958,0,0,2944152762,3705678,Spawn,1313108,373
1592124.41,0.0,0.0,231,0,0,0,635, 8, 0, 0, 0, 0, 43, 0, 33, 0, 333, 0, 0, 166, 218, 0, 0, 0, 0,4,0,4,0,0,93999356,0,0,0,72749369,1713761,Underworld-A,6257108,41
1576094.86,0.0,0.0,156,0,0,0,360, 39, 0, 0, 1, 0, 25, 0, 136, 0, 127, 0, 0, 63, 7, 0, 0, 0, 25,9,0,0,0,0,66078640,0,0,0,9165392,50863,Spawn,3610148,113
1551358.18,0.0,0.0,136,0,0,0,1278, 60, 26, 0, 0, 0, 178, 147, 70, 0, 577, 32, 89, 304, 110, 0, 0, 0, 78,11,0,0,0,0,306105987,0,0,0,33347970,408981,Town,6932108,375
1510862.33,94000.0,0.0,494,0,0,0,1142, 1, 0, 0, 0, 0, 53, 0, 139, 0, 881, 0, 0, 440, 68, 0, 0, 0, 0,6,0,0,0,0,49731366,0,0,0,4482685,150921,Underworld-B,4334648,34
1379774.69,6600.0,6600.0,44,0,0,0,6474, 225, 0, 0, 8, 0, 429, 0, 4422, 0, 1143, 164, 82, 653, 79, 0, 0, 1, 3,91,0,5,0,15,2584699914,21552036,20778785,4102426,1642740854,3200690,Underworld-B,115980,1429
1444882.3,0.0,0.0,410,0,0,0,1031, 158, 33, 86, 13, 0, 52, 21, 171, 0, 294, 38, 29, 166, 120, 1, 0, 0, 44,0,0,0,0,0,755188755,0,0,0,619828756,12043929,Underworld-A,6005948,190
1409553.66,0.0,0.0,197,0,0,0,3240, 235, 135, 6, 21, 0, 283, 0, 1015, 0, 1111, 153, 76, 632, 279, 0, 1, 1, 0,8,0,4,0,0,571460647,0,0,0,361052456,331172,Underworld-B,4846448,479
1388567.83,0.0,0.0,0,0,0,0,1167, 18, 0, 221, 0, 0, 16, 343, 107, 0, 133, 4, 173, 68, 263, 10, 0, 26, 26,4,0,0,0,0,161903833,0,0,0,26042707,148329,Town,6133508,277
1342117.13,0.0,0.0,153,0,0,0,4365, 79, 184, 81, 15, 0, 352, 431, 1498, 0, 1056, 296, 363, 676, 248, 0, 0, 1, 124,12,0,0,0,0,760487813,0,0,0,273073062,403040,Town,5328248,411
1329652.03,96200.0,0.0,367,0,0,0,889, 29, 116, 0, 0, 0, 44, 0, 188, 0, 480, 2, 1, 241, 30, 0, 0, 0, 0,9,0,2,0,0,602435980,0,0,0,440255749,5642344,Town,4085468,164
1299015.16,721033.0,0.0,456,0,0,0,2213, 138, 0, 107, 21, 3, 251, 123, 107, 0, 960, 154, 138, 557, 188, 4, 0, 0, 157,7,0,0,0,0,305057855,1961242,0,0,67793396,1793077,Town,1781588,153
1287722.31,0.0,0.0,112,0,0,0,2305, 110, 0, 0, 2, 0, 260, 24, 1368, 0, 400, 3, 13, 201, 27, 0, 0, 0, 111,10,0,0,0,0,1273168753,0,0,0,892307610,283973,Underworld-B,6267308,716
1218444.52,32000043.887,11981435.989,23,0,0,0,11239, 1474, 0, 38, 30, 0, 420, 1080, 4018, 0, 2091, 174, 627, 1132, 1645, 0, 0, 1, 268,0,0,5,1,0,1539398666,374275568,0,0,272854780,15055614,Underworld-B,819248,2180
1163353.7,1885696.0,417617.0,69,46,0,0,2988, 38, 247, 0, 0, 0, 74, 145, 1204, 0, 1060, 43, 94, 551, 127, 0, 0, 0, 50,24,0,5,0,0,1186689063,75972764,11522320,0,804738616,695669,Underworld-A,402000,1491
1222384.54,0.0,0.0,187,0,0,0,1327, 86, 0, 0, 24, 0, 219, 53, 79, 0, 807, 2, 27, 404, 48, 0, 0, 1, 8,0,10,1,0,0,360730554,683596,0,0,232821448,267263,Spawn,1233728,201
1188638.98,0.0,0.0,148,64,0,0,597, 32, 0, 0, 1, 0, 2, 0, 451, 0, 104, 1, 0, 52, 1, 0, 0, 1, 4,11,0,0,0,0,215769836,215769836,3361551,0,106870830,1458765,Spawn,405300,146
1023901.65,4649877.7,0.0,14,0,23,0,8765, 1005, 28, 19, 28, 0, 419, 211, 5132, 0, 786, 13, 112, 399, 1123, 0, 0, 1, 0,143,0,3,0,0,2647494602,0,0,0,1756792518,765979,Underworld-A,2616848,2469
5581610.4,0.0,0.0,0,0,4,1,1310, 216, 0, 2, 0, 0, 82, 5, 25, 0, 694, 17, 11, 355, 192, 1, 0, 0, 76,0,143,4,0,7,708519494,708519494,225814004,41411776,295607086,6951083,Spawn,86580,414
1155889.61,0.0,0.0,402,0,0,0,905, 54, 0, 0, 2, 0, 29, 0, 141, 0, 633, 9, 4, 321, 22, 0, 0, 3, 12,9,0,1,0,0,83901529,72162521,0,0,7578646,13345,Underworld-B,1588568,112
1133804.65,0.0,0.0,0,0,0,0,1414, 57, 0, 2, 9, 0, 64, 669, 53, 0, 257, 8, 338, 132, 202, 0, 0, 0, 93,7,0,4,0,0,280491655,0,0,0,199881890,420386,Town,5925668,124
1108024.96,0.0,0.0,126,0,0,0,1801, 27, 0, 0, 9, 0, 129, 0, 1274, 0, 356, 1, 0, 178, 4, 0, 0, 0, 1,8,0,0,0,0,229869494,0,0,0,104511492,51238,Underworld-A,8006288,501
1061585.09,1335661.575,859128.575,73,28,0,0,2176, 36, 0, 10, 5, 0, 44, 0, 1598, 0, 329, 7, 3, 168, 125, 0, 0, 0, 22,39,0,0,0,7,872813653,279606953,38424611,4419382,401648653,4419382,Underworld-B,162720,1388
1064001.46,0.0,0.0,163,0,0,0,2433, 335, 0, 0, 9, 0, 64, 0, 988, 0, 517, 10, 5, 263, 469, 0, 0, 0, 41,10,0,5,0,0,183620003,0,0,0,25221038,130392,Town,6471248,388
1053795.63,0.0,0.0,0,0,0,0,126, 41, 0, 0, 0, 0, 9, 0, 27, 0, 22, 0, 0, 11, 14, 1, 0, 0, 12,0,0,0,0,0,15795594,0,0,0,688887,2003415,Town,2796668,6
1047687.16,0.0,0.0,351,0,60,0,47, 17, 0, 0, 0, 0, 0, 2, 18, 0, 0, 0, 1, 0, 10, 0, 0, 0, 0,0,1,3,0,0,1269871313,614045241,1129404,0,1202052829,961229,Underworld-A,379680,239
981619.14,1143081.0,969256.0,72,0,0,0,6743, 345, 0, 124, 83, 0, 510, 966, 1953, 0, 1273, 567, 766, 920, 203, 1, 0, 1, 717,11,0,5,0,0,682150553,588267,0,0,96722049,46435,Underworld-A,879128,1321
1042411.68,1891362.7,1141256.7,127,0,0,0,833, 36, 139, 0, 0, 0, 47, 36, 201, 0, 314, 27, 31, 170, 29, 0, 0, 0, 4,11,0,0,0,0,124857760,0,0,0,24227412,1680993,Town,3572288,114
1035584.77,0.0,0.0,48,47,0,0,8615, 1284, 161, 152, 921, 1, 350, 737, 3133, 38, 1079, 79, 408, 579, 611, 41, 4, 5, 19,90,0,4,1,0,1063334736,1047118251,59103040,2645295,551459167,592271,Underworld-A,100920,2170
1030122.39,0.0,0.0,519,0,0,0,498, 19, 3, 0, 0, 0, 57, 0, 215, 0, 202, 2, 1, 102, 0, 0, 0, 0, 0,0,0,0,0,0,243835989,0,0,0,120177980,5056256,Town,7055708,122
1005022.29,0.0,0.0,0,0,0,0,27, 6, 0, 0, 0, 0, 10, 4, 1, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2,2,0,0,0,0,5133089,1798443,1798443,0,0,718285,Town,470648,29
233449.02,0.0,0.0,178,36,0,0,1041, 13, 0, 0, 0, 0, 69, 0, 806, 0, 128, 0, 0, 64, 12, 0, 0, 0, 13,19,0,4,1,25,141126060,141126060,141126060,23731335,29845249,173956,Underworld-A,86340,92
987620.96,0.0,0.0,0,0,0,0,54, 25, 0, 0, 0, 0, 18, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0,0,0,0,7,36637531,36637531,13250428,105038,0,71403,Town,135240,38
985837.62,0.0,0.0,115,0,0,0,1173, 72, 9, 0, 17, 0, 117, 68, 362, 0, 299, 1, 34, 150, 170, 1, 0, 1, 56,11,0,0,0,0,231249569,73429367,0,0,62473445,35188,Underworld-A,1728248,281
962690.34,0.0,0.0,134,0,0,0,808, 84, 0, 17, 1, 2, 48, 53, 94, 0, 242, 1, 27, 121, 261, 0, 0, 0, 5,10,0,1,0,0,367543433,0,0,0,231168645,5469298,Spawn,7474388,283
3535558.57,8691961.0,2562725.0,64,21,0,0,3764, 266, 42, 144, 36, 0, 72, 628, 1349, 0, 786, 18, 323, 402, 329, 5, 0, 1, 88,39,0,1,0,28,720909157,175816593,63095445,13537522,70362435,3179741,Spawn,88320,1018
954942.06,0.0,0.0,171,0,0,0,597, 49, 0, 0, 0, 0, 60, 0, 92, 0, 276, 23, 11, 149, 45, 1, 0, 0, 51,10,0,0,0,0,62090211,0,0,0,7703091,3247143,Town,3286628,47
951979.2,0.0,0.0,293,0,0,0,479, 27, 0, 0, 0, 0, 56, 0, 189, 0, 183, 2, 1, 92, 9, 0, 0, 0, 13,11,0,0,0,0,161513097,0,0,0,41335689,108609,Town,3044408,200
476079.22,248908.0,248908.0,210,31,0,0,1711, 147, 0, 0, 0, 0, 232, 162, 452, 0, 701, 0, 81, 350, 17, 0, 0, 0, 0,5,0,4,0,21,255472545,76080047,76080047,20678763,70593432,8309499,Underworld-B,106140,232
910679.23,0.0,0.0,485,0,0,0,1397, 69, 0, 93, 18, 0, 535, 116, 172, 0, 309, 18, 67, 163, 19, 1, 0, 0, 47,4,0,0,0,0,119600441,0,0,0,25120719,21050,Town,6277688,164
905754.04,0.0,0.0,262,0,0,0,52, 1, 0, 0, 0, 0, 6, 0, 31, 0, 14, 0, 0, 7, 0, 0, 0, 0, 0,3,0,5,0,0,13415611,0,0,0,2001457,1052419,Spawn,4661708,17
893565.57,0.0,0.0,104,0,0,0,3152, 64, 0, 0, 0, 0, 51, 101, 2525, 0, 358, 15, 58, 186, 38, 0, 0, 0, 0,11,0,4,0,0,557401187,0,0,0,196570551,1383956,Underworld-B,6996728,777
885710.07,100400.0,100400.0,224,0,0,0,575, 34, 0, 0, 3, 0, 85, 0, 11, 0, 395, 0, 0, 197, 0, 0, 0, 0, 47,4,0,0,0,0,92567731,0,0,0,18597231,27034,Underworld-A,3235568,164
871001.38,0.0,0.0,0,0,0,0,29, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,2,0,0,9931852,0,0,0,5598675,55908,Town,8399408,15
857432.48,15273416.625,5920352.8,82,0,1,0,7535, 1488, 97, 114, 1, 0, 111, 781, 2903, 1, 758, 18, 399, 388, 1258, 0, 0, 0, 5,0,143,3,1,0,2680316269,754394258,154691233,431403,1361843710,43982,Spawn,115260,2138
853068.81,0.0,0.0,140,0,0,0,1116, 41, 0, 0, 13, 0, 0, 1, 925, 0, 122, 8, 4, 65, 6, 0, 0, 0, 0,11,0,0,0,0,306237568,0,0,0,130929793,90927,Town,4824728,510
858409.24,0.0,0.0,312,0,0,0,1023, 36, 0, 0, 1, 0, 102, 0, 438, 0, 359, 3, 1, 181, 34, 0, 0, 1, 49,9,0,0,0,0,342850137,0,0,0,251221266,10627010,Underworld-B,5280968,237
852843.16,178000.0,0.0,190,0,0,0,981, 87, 0, 38, 0, 0, 77, 53, 412, 0, 135, 2, 27, 68, 149, 2, 0, 0, 26,9,0,0,0,0,558878617,0,0,0,354426433,6892,Underworld-A,4314908,650
849380.52,0.0,0.0,172,0,0,0,424, 34, 0, 0, 0, 0, 8, 0, 80, 0, 283, 0, 0, 141, 19, 0, 0, 0, 0,9,0,0,0,0,73710614,0,0,0,2500524,15446,Underworld-B,4924628,228
837987.36,0.0,0.0,338,0,0,0,355, 127, 0, 0, 8, 0, 0, 0, 129, 0, 43, 1, 0, 22, 44, 0, 0, 2, 1,6,0,0,0,0,46825099,46825099,9308078,0,0,8551481,Town,451388,45
826890.35,88901.0,0.0,300,0,35,0,346, 144, 0, 0, 0, 0, 0, 40, 33, 0, 52, 0, 20, 26, 74, 2, 0, 1, 0,0,1,4,0,0,2697261195,384764038,24104182,5739,2545422900,5739,Town,145980,404
822805.29,90932.0,9900.0,130,0,0,0,3779, 81, 0, 0, 1, 0, 132, 0, 2366, 0, 1169, 1, 0, 585, 0, 0, 0, 0, 29,11,0,5,0,0,847545709,0,0,0,572311958,29930,Underworld-B,3600728,630
802132.04,0.0,0.0,165,0,0,0,508, 51, 0, 0, 6, 0, 33, 94, 127, 0, 132, 1, 47, 66, 12, 0, 0, 1, 51,9,0,0,0,0,205758087,0,0,0,115984719,1242373,Underworld-A,7350968,185
779408.72,0.0,0.0,241,0,0,0,583, 21, 0, 0, 0, 0, 122, 0, 184, 0, 202, 7, 3, 104, 37, 0, 0, 0, 10,9,0,1,0,0,70720358,38991211,0,0,28675073,5578814,Town,1571528,63
774731.53,7204993.0,1799702.0,65,0,0,0,7912, 669, 462, 108, 465, 0, 477, 462, 2828, 0, 989, 224, 343, 606, 835, 0, 0, 180, 213,27,0,2,1,0,1493707213,221092776,0,0,457686020,182474,Underworld-A,1380608,1730
1103166.46,0.0,0.0,395,57,0,0,1302, 88, 16, 0, 26, 0, 201, 0, 329, 0, 373, 12, 6, 192, 80, 70, 0, 0, 107,10,0,0,0,27,293627056,293627056,43749239,13880318,84892749,4712270,Town,98580,239
767719.03,0.0,0.0,149,0,0,0,744, 61, 0, 64, 36, 0, 28, 61, 71, 0, 171, 2, 31, 86, 224, 0, 0, 0, 26,10,0,0,0,0,97828195,0,0,0,5937992,239572,Underworld-B,6105548,371
754076.99,2806964.0,1463359.0,86,0,0,0,3638, 262, 68, 11, 113, 0, 106, 156, 1566, 0, 846, 56, 106, 451, 415, 0, 0, 39, 0,37,0,0,0,0,3002699075,669676279,0,0,2527624067,506227,Underworld-A,651488,1257
717435.88,0.0,0.0,142,0,0,0,2102, 132, 0, 0, 1, 0, 46, 0, 1294, 0, 508, 1, 0, 254, 120, 0, 0, 0, 0,12,0,0,0,0,262586521,0,0,0,90556304,9700628,Underworld-B,7097648,473
691695.79,0.0,0.0,110,0,0,0,2029, 45, 0, 0, 0, 0, 103, 4, 1291, 0, 531, 31, 17, 281, 16, 0, 0, 0, 8,10,0,4,0,0,606940409,0,0,0,374229372,55595,Underworld-B,6435968,676
687995.89,851254.0,533545.0,252,0,0,0,655, 43, 0, 0, 0, 0, 23, 1, 367, 0, 219, 2, 1, 110, 0, 0, 0, 0, 0,7,0,0,0,0,466966529,0,0,0,374793095,32578958,Town,3154808,157
673873.39,1774240.0,186760.0,105,0,0,0,2650, 59, 0, 0, 3, 0, 61, 229, 1398, 0, 556, 33, 131, 294, 305, 0, 0, 1, 5,12,0,0,0,0,516887543,4542217,0,0,235977739,705087,Underworld-B,1716668,780
679319.21,3407.0,3407.0,161,0,0,0,769, 182, 0, 0, 3, 0, 71, 24, 315, 0, 134, 1, 12, 67, 1, 0, 0, 0, 38,7,0,0,0,0,116092378,138718,0,0,2123191,30541,Town,2490668,222
679471.94,0.0,0.0,296,0,0,0,1307, 187, 42, 21, 11, 0, 125, 0, 301, 0, 255, 0, 0, 127, 290, 0, 0, 2, 73,5,0,0,0,0,475324104,0,0,0,314791807,2890,Underworld-A,7552508,666
672967.47,22939412.431,8526220.426,12,0,0,0,8301, 968, 88, 20, 177, 0, 218, 660, 2803, 0, 2295, 109, 384, 1202, 958, 0, 4, 1, 0,143,0,4,0,0,2837525100,1574978,0,0,1772569461,777637,Underworld-A,890888,5208
13880.3,16250763.807,7093321.132,38,0,34,0,8584, 1507, 227, 0, 463, 0, 300, 561, 2036, 6, 1735, 32, 296, 883, 1485, 0, 0, 167, 65,87,0,4,0,14,1534822336,120640616,17589964,4107853,569458771,4107853,Underworld-B,97440,2970
639410.14,831277.0,0.0,212,0,0,0,740, 88, 0, 57, 0, 0, 130, 4, 323, 0, 89, 8, 6, 48, 33, 0, 0, 0, 8,8,0,3,0,0,72743798,0,0,0,23766062,160612,Town,3748208,72
381736.64,93200.0,93200.0,237,0,0,0,1305, 82, 0, 0, 22, 0, 122, 0, 409, 0, 572, 47, 23, 309, 8, 0, 0, 0, 43,8,0,0,0,0,347225439,251170933,23228378,10539290,95184055,10539290,Underworld-A,127500,320
621128.56,0.0,0.0,271,0,0,0,977, 151, 0, 4, 27, 0, 80, 220, 182, 0, 182, 18, 119, 100, 28, 0, 0, 0, 85,7,0,0,0,0,99841294,99841294,0,0,6881920,588512,Town,2120048,190
593784.65,0.0,0.0,139,0,0,0,4268, 356, 438, 17, 8, 0, 352, 108, 1442, 0, 1100, 37, 72, 568, 392, 1, 0, 0, 17,23,0,3,0,0,986902372,0,0,0,656898149,232379,Underworld-B,5108228,1110
2926758.76,2939664.0,1576445.0,55,12,0,0,12781, 1537, 8, 17, 403, 0, 1119, 609, 4295, 502, 2107, 193, 401, 1150, 1575, 0, 0, 1, 415,66,0,5,1,28,7892474968,2341730584,576128639,93793533,7063232711,107004,Underworld-B,92220,2301
566982.31,0.0,0.0,145,0,0,0,781, 204, 0, 0, 1, 0, 23, 0, 327, 0, 171, 4, 2, 87, 51, 0, 0, 0, 0,10,0,3,0,0,181837325,0,0,0,68263660,177805,Underworld-A,5469548,234
544427.61,0.0,0.0,266,0,0,0,817, 9, 0, 0, 0, 0, 110, 0, 272, 0, 341, 0, 0, 170, 81, 0, 0, 0, 4,10,0,5,0,0,56727117,88277,0,0,9406597,88277,Town,2060588,157
543425.45,349318.0,0.0,527,0,0,0,963, 111, 0, 42, 1, 0, 22, 33, 10, 0, 620, 9, 21, 314, 45, 0, 0, 0, 70,6,0,0,0,0,129045329,0,0,0,28876499,119858,Town,3815048,70
539747.63,0.0,0.0,449,0,0,0,241, 3, 0, 0, 0, 0, 7, 0, 26, 0, 205, 0, 0, 102, 0, 0, 0, 0, 0,5,0,3,0,0,7934445,0,0,0,2073621,240215,Underworld-A,2975948,16
44617.18,0.0,0.0,66,7,0,0,2864, 67, 192, 0, 0, 0, 168, 0, 1745, 0, 676, 9, 4, 342, 7, 0, 0, 0, 0,30,0,0,0,28,979933285,979933285,603655050,97814954,589513415,72079,Underworld-B,86400,944
533247.0,0.0,0.0,0,0,0,0,4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0,0,0,0,0,0,6457631,0,0,0,3698792,2461136,Spawn,9015428,15
518773.69,895120.95,895120.95,299,0,0,0,737, 4, 7, 0, 0, 0, 15, 291, 110, 0, 169, 0, 145, 84, 133, 0, 0, 0, 8,5,0,0,0,0,75960025,0,0,0,42115447,313271,Spawn,2945648,59
514674.28,0.0,0.0,0,0,0,0,641, 91, 0, 24, 0, 0, 39, 103, 8, 0, 221, 28, 65, 124, 106, 0, 0, 0, 21,4,0,4,0,0,35452468,0,0,0,2430708,94859,Town,5428988,67
509500.0,0.0,0.0,0,0,0,0,241, 21, 0, 1, 7, 0, 0, 0, 52, 0, 152, 0, 0, 76, 6, 0, 0, 0, 2,5,0,0,0,0,20500164,0,0,0,1619154,49019,Town,4785608,25
496110.0,86000.0,0.0,0,0,0,0,5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4,0,0,0,0,0,174433975,0,0,0,170113776,25282,Town,4128428,45
481625.8,0.0,0.0,427,0,0,0,1164, 29, 0, 0, 28, 0, 168, 322, 158, 0, 354, 16, 169, 185, 20, 0, 0, 0, 69,8,0,0,0,0,136008737,2268693,0,0,32777866,843725,Town,1311488,100
478313.3,0.0,0.0,222,0,0,0,664, 69, 0, 46, 0, 0, 115, 11, 137, 0, 275, 0, 5, 137, 9, 0, 0, 0, 2,8,0,0,0,0,198309646,0,0,0,117094521,2973320,Underworld-A,5617208,174
478489.75,0.0,0.0,0,0,49,0,22, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,0,8,0,0,0,11611018,6998583,0,0,331543,1310696,Spawn,614288,6
470516.43,0.0,0.0,0,0,36,0,56, 15, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 23, 0, 0, 0, 7,0,9,0,0,0,16283828,8744,0,0,0,8744,Spawn,920828,31
469782.0,109500.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1910222,0,0,0,0,185298,Spawn,4153568,4
460419.87,19882.0,19882.0,232,0,0,0,456, 81, 0, 0, 0, 0, 100, 0, 188, 0, 72, 1, 0, 36, 8, 0, 0, 0, 6,8,0,0,0,0,126394535,45722001,0,0,6914519,1631676,Town,1067468,105
457813.85,0.0,0.0,329,0,0,0,121, 2, 0, 0, 0, 0, 4, 15, 27, 0, 49, 1, 8, 25, 21, 0, 0, 0, 2,8,0,4,0,0,100289656,0,0,0,76130785,426090,Spawn,4582988,92
442984.35,0.0,0.0,407,0,0,0,127, 8, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 47, 19, 0, 0, 0, 5,2,0,0,0,0,10898408,0,0,0,207150,675416,Spawn,3392468,14
441085.92,0.0,0.0,225,0,0,0,719, 39, 0, 12, 0, 0, 25, 72, 242, 0, 228, 25, 48, 126, 70, 0, 0, 4, 2,8,0,0,0,0,75952744,0,0,0,3683341,1091947,Town,7351808,81
1185556.97,0.0,0.0,124,38,0,0,2830, 279, 246, 33, 15, 0, 243, 300, 1081, 0, 468, 11, 155, 239, 139, 9, 0, 2, 4,11,0,0,1,20,745124900,709512646,105191500,8348797,97630503,19602,Town,86460,1158
436122.51,0.0,0.0,474,0,0,0,486, 32, 0, 0, 0, 0, 55, 16, 79, 0, 220, 0, 8, 110, 6, 2, 0, 0, 76,7,0,3,0,0,82091135,0,0,0,8269669,309647,Town,2712668,115
436000.0,0.0,0.0,0,0,0,0,6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0,0,0,5,0,0,11287255,0,0,0,193925,118810,Spawn,8156588,32
454392.99,0.0,0.0,221,30,0,0,844, 50, 29, 13, 1, 0, 68, 9, 373, 0, 225, 14, 11, 119, 22, 0, 0, 0, 40,10,0,0,0,22,133452025,40796180,25778578,6237173,7223959,295831,Town,94980,321
431514.35,0.0,0.0,306,0,0,0,120, 12, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0,0,8,2,0,0,113757019,113757019,0,0,98886017,806243,Spawn,1175108,25
427212.77,0.0,0.0,214,0,0,0,940, 76, 0, 46, 13, 0, 52, 0, 165, 0, 331, 5, 2, 168, 233, 0, 0, 0, 19,8,0,0,0,0,140018209,139674161,6191522,0,52079352,98891,Underworld-A,519188,346
420425.4,0.0,0.0,567,0,0,0,247, 31, 0, 0, 0, 0, 18, 42, 72, 0, 55, 0, 21, 27, 21, 0, 0, 0, 8,7,0,0,0,0,39846598,39846598,0,0,12675271,1346730,Town,1739828,26
419416.25,912121.0,172756.0,192,0,40,0,1167, 71, 0, 3, 27, 0, 101, 0, 577, 0, 134, 5, 2, 69, 242, 0, 0, 2, 5,0,8,0,0,0,164358966,0,0,0,25109587,799773,Town,3487988,190
415769.48,0.0,0.0,143,0,0,0,6687, 367, 1097, 3, 1, 0, 46, 0, 4049, 0, 571, 44, 22, 307, 508, 0, 0, 1, 0,9,0,0,0,0,673234557,0,0,0,189551430,363102,Underworld-A,6948188,720
414494.15,0.0,0.0,206,0,0,0,1174, 12, 0, 0, 4, 0, 50, 0, 289, 0, 575, 0, 0, 287, 1, 0, 0, 0, 243,2,0,5,0,0,59417215,0,0,0,4836196,4594,Underworld-B,4849568,78
405074.91,795988.0,149965.0,199,0,0,0,2909, 468, 5, 9, 314, 0, 84, 166, 812, 0, 470, 90, 128, 280, 195, 33, 0, 3, 260,10,0,2,0,21,680584601,261639566,57909207,2032734,249821810,930639,Town,96000,751
480178.79,0.0,0.0,209,52,0,0,1691, 56, 0, 38, 3, 0, 140, 0, 253, 0, 866, 96, 48, 481, 169, 0, 0, 0, 70,9,0,0,0,14,656926253,656926253,254153350,1945706,458936502,1945706,Town,100200,425
401935.64,1690019.0,686405.0,250,0,0,0,326, 6, 0, 0, 0, 0, 32, 57, 32, 0, 143, 0, 28, 71, 47, 0, 0, 0, 9,8,0,0,0,0,61087869,0,0,0,8353494,27423,Underworld-A,3416168,179
396129.48,0.0,0.0,177,0,25,0,386, 19, 0, 0, 0, 0, 28, 145, 55, 0, 123, 1, 73, 62, 15, 0, 0, 0, 0,7,0,2,0,0,56708093,166958,0,0,609107,14779,Spawn,1061948,161
