 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING
4268,356.0,438.0,17.0,8.0,0.0,352.0,108.0,1442.0,0.0,1100.0,37.0,72.0,568.0,392.0,1.0,0.0,0.0,17.0
781,204.0,0.0,0.0,1.0,0.0,23.0,0.0,327.0,0.0,171.0,4.0,2.0,87.0,51.0,0.0,0.0,0.0,0.0
5100,131.0,0.0,84.0,144.0,0.0,144.0,126.0,3085.0,0.0,951.0,81.0,103.0,516.0,120.0,0.0,0.0,1.0,233.0
5952,319.0,314.0,0.0,76.0,0.0,297.0,259.0,2643.0,0.0,1396.0,25.0,142.0,710.0,590.0,0.0,0.0,1.0,32.0
817,9.0,0.0,0.0,0.0,0.0,110.0,0.0,272.0,0.0,341.0,0.0,0.0,170.0,81.0,0.0,0.0,0.0,4.0
963,111.0,0.0,42.0,1.0,0.0,22.0,33.0,10.0,0.0,620.0,9.0,21.0,314.0,45.0,0.0,0.0,0.0,70.0
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
737,4.0,7.0,0.0,0.0,0.0,15.0,291.0,110.0,0.0,169.0,0.0,145.0,84.0,133.0,0.0,0.0,0.0,8.0
641,91.0,0.0,24.0,0.0,0.0,39.0,103.0,8.0,0.0,221.0,28.0,65.0,124.0,106.0,0.0,0.0,0.0,21.0
7718,592.0,0.0,0.0,0.0,0.0,240.0,117.0,4515.0,0.0,2202.0,0.0,58.0,1101.0,50.0,0.0,0.0,2.0,0.0
241,21.0,0.0,1.0,7.0,0.0,0.0,0.0,52.0,0.0,152.0,0.0,0.0,76.0,6.0,0.0,0.0,0.0,2.0
664,69.0,0.0,46.0,0.0,0.0,115.0,11.0,137.0,0.0,275.0,0.0,5.0,137.0,9.0,0.0,0.0,0.0,2.0
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
252,69.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,36.0,0.0,0.0,18.0,28.0,0.0,0.0,1.0,1.0
1164,29.0,0.0,0.0,28.0,0.0,168.0,322.0,158.0,0.0,354.0,16.0,169.0,185.0,20.0,0.0,0.0,0.0,69.0
332,30.0,0.0,0.0,0.0,0.0,21.0,0.0,89.0,0.0,152.0,1.0,0.0,76.0,31.0,0.0,0.0,0.0,8.0
1505,25.0,0.0,0.0,2.0,0.0,176.0,0.0,662.0,0.0,602.0,30.0,15.0,316.0,5.0,0.0,0.0,0.0,3.0
56,15.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,7.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,168.0,0.0,0.0,24.0,0.0,193.0,0.0,1194.0,0.0,656.0,0.0,0.0,328.0,95.0,0.0,0.0,0.0,0.0
456,81.0,0.0,0.0,0.0,0.0,100.0,0.0,188.0,0.0,72.0,1.0,0.0,36.0,8.0,0.0,0.0,0.0,6.0
121,2.0,0.0,0.0,0.0,0.0,4.0,15.0,27.0,0.0,49.0,1.0,8.0,25.0,21.0,0.0,0.0,0.0,2.0
127,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,47.0,19.0,0.0,0.0,0.0,5.0
719,39.0,0.0,12.0,0.0,0.0,25.0,72.0,242.0,0.0,228.0,25.0,48.0,126.0,70.0,0.0,0.0,4.0,2.0
486,32.0,0.0,0.0,0.0,0.0,55.0,16.0,79.0,0.0,220.0,0.0,8.0,110.0,6.0,2.0,0.0,0.0,76.0
6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
120,12.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1847,60.0,0.0,0.0,0.0,0.0,164.0,0.0,380.0,0.0,1018.0,141.0,70.0,579.0,84.0,0.0,0.0,0.0,0.0
1174,12.0,0.0,0.0,4.0,0.0,50.0,0.0,289.0,0.0,575.0,0.0,0.0,287.0,1.0,0.0,0.0,0.0,243.0
1167,71.0,0.0,3.0,27.0,0.0,101.0,0.0,577.0,0.0,134.0,5.0,2.0,69.0,242.0,0.0,0.0,2.0,5.0
247,31.0,0.0,0.0,0.0,0.0,18.0,42.0,72.0,0.0,55.0,0.0,21.0,27.0,21.0,0.0,0.0,0.0,8.0
6687,367.0,1097.0,3.0,1.0,0.0,46.0,0.0,4049.0,0.0,571.0,44.0,22.0,307.0,508.0,0.0,0.0,1.0,0.0
576,103.0,0.0,3.0,2.0,0.0,42.0,44.0,64.0,0.0,261.0,3.0,23.0,132.0,33.0,0.0,0.0,7.0,14.0
326,6.0,0.0,0.0,0.0,0.0,32.0,57.0,32.0,0.0,143.0,0.0,28.0,71.0,47.0,0.0,0.0,0.0,9.0
386,19.0,0.0,0.0,0.0,0.0,28.0,145.0,55.0,0.0,123.0,1.0,73.0,62.0,15.0,0.0,0.0,0.0,0.0
390,19.0,0.0,0.0,41.0,0.0,17.0,0.0,174.0,0.0,111.0,1.0,0.0,56.0,10.0,0.0,0.0,0.0,17.0
923,16.0,0.0,0.0,0.0,0.0,13.0,0.0,716.0,0.0,168.0,4.0,2.0,86.0,4.0,0.0,0.0,0.0,2.0
946,30.0,39.0,0.0,1.0,0.0,123.0,37.0,251.0,0.0,332.0,21.0,29.0,176.0,58.0,0.0,0.0,0.0,54.0
15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,100.0,65.0,0.0,4.0,0.0,15.0,0.0,533.0,0.0,180.0,4.0,2.0,92.0,29.0,0.0,0.0,0.0,0.0
288,15.0,0.0,1.0,1.0,0.0,53.0,0.0,137.0,0.0,36.0,1.0,0.0,18.0,36.0,0.0,0.0,0.0,8.0
514,110.0,0.0,0.0,0.0,0.0,43.0,30.0,71.0,0.0,80.0,2.0,16.0,41.0,157.0,0.0,0.0,0.0,21.0
592,81.0,0.0,0.0,18.0,0.0,13.0,0.0,178.0,0.0,208.0,1.0,0.0,104.0,1.0,0.0,0.0,1.0,91.0
676,16.0,0.0,0.0,0.0,0.0,10.0,44.0,78.0,0.0,528.0,0.0,22.0,264.0,0.0,0.0,0.0,0.0,0.0
75,3.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,15.0,0.0,25.0,7.0,0.0,0.0,0.0,1.0,0.0
2622,141.0,37.0,3.0,94.0,0.0,253.0,240.0,1179.0,0.0,322.0,7.0,123.0,164.0,256.0,0.0,0.0,3.0,87.0
411,65.0,0.0,0.0,5.0,0.0,11.0,0.0,76.0,0.0,164.0,1.0,0.0,82.0,81.0,0.0,0.0,0.0,8.0
853,64.0,0.0,45.0,13.0,0.0,52.0,0.0,165.0,0.0,331.0,5.0,2.0,168.0,159.0,0.0,0.0,0.0,19.0
7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,49.0,0.0,58.0,0.0,0.0,6.0,0.0,9.0,0.0,49.0,0.0,0.0,24.0,45.0,0.0,0.0,15.0,0.0
348,32.0,0.0,0.0,1.0,0.0,29.0,0.0,237.0,0.0,39.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,7.0
835,93.0,23.0,0.0,12.0,0.0,150.0,0.0,408.0,0.0,109.0,1.0,0.0,55.0,34.0,0.0,0.0,0.0,5.0
1053,118.0,31.0,0.0,23.0,0.0,49.0,0.0,255.0,0.0,443.0,19.0,9.0,231.0,88.0,0.0,0.0,0.0,27.0
263,6.0,0.0,0.0,0.0,0.0,18.0,0.0,112.0,0.0,114.0,1.0,0.0,57.0,11.0,0.0,0.0,0.0,1.0
357,2.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,174.0,1.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0
329,16.0,0.0,0.0,4.0,0.0,11.0,0.0,91.0,0.0,181.0,16.0,8.0,98.0,4.0,0.0,0.0,0.0,6.0
657,87.0,0.0,0.0,8.0,0.0,38.0,14.0,210.0,0.0,183.0,16.0,15.0,99.0,17.0,0.0,0.0,1.0,83.0
7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
617,130.0,0.0,5.0,8.0,0.0,8.0,51.0,172.0,0.0,146.0,0.0,25.0,73.0,95.0,0.0,0.0,0.0,2.0
366,11.0,0.0,0.0,0.0,0.0,40.0,112.0,155.0,0.0,0.0,0.0,56.0,0.0,32.0,0.0,0.0,0.0,16.0
120,19.0,0.0,0.0,0.0,0.0,8.0,0.0,26.0,0.0,62.0,1.0,0.0,31.0,1.0,0.0,0.0,0.0,3.0
744,43.0,0.0,7.0,1.0,0.0,68.0,9.0,344.0,0.0,208.0,4.0,6.0,106.0,20.0,0.0,0.0,0.0,40.0
1108,15.0,0.0,0.0,0.0,0.0,47.0,162.0,46.0,0.0,827.0,9.0,85.0,418.0,1.0,0.0,0.0,1.0,0.0
102,14.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,16.0,0.0,0.0,8.0,63.0,0.0,0.0,0.0,0.0
1191,43.0,0.0,0.0,0.0,0.0,80.0,0.0,375.0,0.0,641.0,42.0,21.0,341.0,0.0,0.0,0.0,0.0,10.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,18.0,0.0,0.0,0.0,0.0,197.0,0.0,210.0,0.0,167.0,0.0,0.0,83.0,16.0,0.0,0.0,0.0,11.0
100,11.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,54.0,1.0,0.0,27.0,9.0,0.0,0.0,0.0,8.0
407,33.0,0.0,0.0,5.0,0.0,20.0,15.0,99.0,0.0,220.0,2.0,8.0,111.0,9.0,0.0,0.0,0.0,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,2.0,0.0,0.0,0.0,0.0,29.0,0.0,211.0,0.0,397.0,2.0,1.0,199.0,9.0,0.0,0.0,0.0,0.0
936,85.0,81.0,0.0,0.0,0.0,119.0,17.0,547.0,0.0,65.0,1.0,9.0,33.0,20.0,0.0,0.0,0.0,1.0
227,25.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,140.0,1.0,0.0,70.0,24.0,0.0,0.0,0.0,12.0
2933,124.0,0.0,33.0,4.0,0.0,124.0,66.0,713.0,0.0,1626.0,54.0,60.0,840.0,145.0,0.0,0.0,0.0,44.0
1790,195.0,29.0,50.0,35.0,25.0,251.0,78.0,91.0,0.0,689.0,71.0,74.0,380.0,240.0,3.0,0.0,1.0,32.0
885,154.0,138.0,0.0,0.0,0.0,65.0,41.0,32.0,0.0,322.0,3.0,22.0,162.0,100.0,0.0,0.0,0.0,30.0
631,38.0,0.0,0.0,1.0,0.0,6.0,0.0,300.0,0.0,152.0,1.0,0.0,76.0,131.0,0.0,0.0,0.0,2.0
133,9.0,0.0,0.0,0.0,0.0,44.0,4.0,3.0,0.0,64.0,1.0,2.0,32.0,5.0,0.0,0.0,0.0,3.0
377,41.0,0.0,0.0,3.0,0.0,9.0,0.0,191.0,0.0,105.0,0.0,0.0,52.0,26.0,0.0,0.0,1.0,1.0
2654,256.0,227.0,33.0,15.0,0.0,206.0,283.0,1029.0,0.0,443.0,10.0,146.0,226.0,137.0,9.0,0.0,2.0,4.0
282,29.0,0.0,0.0,0.0,0.0,35.0,0.0,73.0,0.0,76.0,1.0,0.0,38.0,50.0,0.0,0.0,0.0,18.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,31.0,0.0,0.0,1.0,0.0,39.0,0.0,463.0,0.0,538.0,2.0,1.0,270.0,22.0,0.0,0.0,1.0,17.0
453,51.0,0.0,0.0,0.0,0.0,47.0,0.0,90.0,0.0,250.0,7.0,3.0,128.0,7.0,0.0,0.0,0.0,1.0
1878,160.0,0.0,43.0,2.0,0.0,254.0,0.0,817.0,0.0,411.0,0.0,0.0,205.0,180.0,0.0,0.0,0.0,11.0
152,7.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,78.0,1.0,0.0,39.0,1.0,0.0,0.0,0.0,16.0
280,51.0,0.0,0.0,1.0,0.0,5.0,30.0,104.0,0.0,38.0,0.0,15.0,19.0,5.0,0.0,0.0,0.0,46.0
200,13.0,0.0,0.0,0.0,0.0,25.0,0.0,65.0,0.0,78.0,2.0,1.0,40.0,11.0,0.0,0.0,0.0,6.0
266,28.0,0.0,0.0,30.0,0.0,37.0,0.0,37.0,0.0,99.0,0.0,0.0,49.0,28.0,0.0,0.0,1.0,6.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,89.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
508,48.0,0.0,0.0,0.0,0.0,39.0,0.0,102.0,0.0,307.0,2.0,1.0,154.0,6.0,0.0,0.0,0.0,4.0
247,8.0,0.0,0.0,0.0,0.0,2.0,18.0,41.0,0.0,148.0,1.0,9.0,74.0,9.0,0.0,0.0,0.0,20.0
114,18.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,48.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,18.0
369,4.0,0.0,0.0,0.0,0.0,13.0,0.0,139.0,0.0,200.0,2.0,1.0,101.0,7.0,0.0,0.0,0.0,4.0
297,27.0,0.0,0.0,3.0,0.0,21.0,2.0,84.0,0.0,141.0,5.0,3.0,73.0,9.0,0.0,0.0,0.0,5.0
3388,147.0,182.0,0.0,26.0,0.0,330.0,100.0,1151.0,0.0,819.0,21.0,60.0,420.0,351.0,0.0,0.0,0.0,261.0
29,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
47,3.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,11.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,10.0
226,17.0,0.0,0.0,0.0,0.0,13.0,10.0,95.0,0.0,76.0,0.0,5.0,38.0,14.0,0.0,0.0,0.0,1.0
754,36.0,0.0,0.0,3.0,0.0,104.0,0.0,175.0,0.0,350.0,4.0,2.0,177.0,41.0,0.0,0.0,0.0,41.0
16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,21.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,52.0,0.0,0.0,0.0,0.0,20.0,0.0,128.0,0.0,60.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,15.0
517,18.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,424.0,0.0,0.0,212.0,2.0,0.0,0.0,0.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,41.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,4.0
319,11.0,0.0,0.0,0.0,0.0,19.0,0.0,197.0,0.0,92.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
890,50.0,0.0,0.0,2.0,0.0,86.0,15.0,290.0,0.0,271.0,41.0,28.0,156.0,52.0,0.0,0.0,0.0,83.0
390,59.0,0.0,0.0,0.0,0.0,29.0,0.0,171.0,0.0,98.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,26.0
343,4.0,0.0,0.0,0.0,0.0,63.0,0.0,80.0,0.0,183.0,1.0,0.0,92.0,11.0,0.0,0.0,0.0,1.0
281,5.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,0.0,99.0,1.0,0.0,50.0,8.0,0.0,0.0,0.0,1.0
542,42.0,0.0,0.0,5.0,0.0,10.0,116.0,11.0,0.0,103.0,0.0,58.0,51.0,18.0,0.0,0.0,1.0,236.0
41,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,39.0,0.0,0.0,0.0,0.0,1.0,0.0,205.0,0.0,193.0,0.0,0.0,96.0,9.0,0.0,0.0,0.0,0.0
402,172.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,77.0,0.0,0.0,38.0,10.0,0.0,0.0,0.0,1.0
57,2.0,0.0,0.0,0.0,0.0,13.0,1.0,7.0,0.0,32.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0
328,25.0,2.0,0.0,7.0,0.0,39.0,0.0,120.0,0.0,117.0,1.0,0.0,59.0,1.0,0.0,0.0,0.0,16.0
318,25.0,0.0,0.0,1.0,0.0,0.0,0.0,122.0,0.0,155.0,4.0,2.0,79.0,0.0,0.0,0.0,0.0,11.0
2499,22.0,0.0,0.0,2.0,0.0,258.0,137.0,1997.0,0.0,5.0,0.0,68.0,2.0,78.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0,2.0,47.0,3.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,366.0,0.0,0.0,21.0,0.0,205.0,8.0,166.0,0.0,343.0,7.0,7.0,175.0,135.0,0.0,0.0,0.0,17.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
3048,156.0,163.0,27.0,3.0,0.0,19.0,94.0,2102.0,0.0,188.0,9.0,51.0,98.0,282.0,1.0,4.0,0.0,0.0
110,3.0,0.0,0.0,3.0,0.0,3.0,0.0,25.0,0.0,58.0,1.0,0.0,29.0,8.0,0.0,0.0,0.0,9.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,66.0,0.0,0.0,3.0,0.0,131.0,62.0,568.0,0.0,219.0,1.0,31.0,110.0,156.0,0.0,0.0,0.0,11.0
1205,43.0,0.0,15.0,1.0,0.0,24.0,0.0,320.0,0.0,636.0,24.0,12.0,330.0,139.0,0.0,0.0,0.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,15.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,9.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,2.0
7,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
391,68.0,0.0,1.0,3.0,0.0,119.0,0.0,78.0,0.0,66.0,0.0,0.0,33.0,34.0,0.0,0.0,1.0,21.0
2175,36.0,0.0,10.0,4.0,0.0,44.0,0.0,1598.0,0.0,329.0,7.0,3.0,168.0,125.0,0.0,0.0,0.0,22.0
261,17.0,0.0,17.0,0.0,0.0,19.0,0.0,15.0,0.0,179.0,2.0,1.0,90.0,5.0,0.0,0.0,0.0,7.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83,31.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,0.0,24.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,6.0
261,79.0,25.0,0.0,0.0,0.0,48.0,0.0,80.0,0.0,14.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,6.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,11.0,0.0,0.0,0.0,0.0,56.0,0.0,126.0,0.0,629.0,1.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0
934,16.0,0.0,0.0,2.0,0.0,15.0,0.0,630.0,0.0,263.0,8.0,4.0,135.0,0.0,0.0,0.0,0.0,0.0
256,9.0,0.0,0.0,0.0,0.0,21.0,6.0,63.0,0.0,140.0,2.0,4.0,71.0,13.0,0.0,0.0,0.0,2.0
1058,116.0,0.0,0.0,38.0,0.0,18.0,11.0,96.0,0.0,498.0,23.0,17.0,260.0,207.0,0.0,0.0,0.0,51.0
694,73.0,0.0,0.0,1.0,0.0,111.0,0.0,114.0,0.0,280.0,17.0,8.0,148.0,46.0,0.0,0.0,0.0,52.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,83.0,12.0,10.0,0.0,0.0,101.0,0.0,59.0,0.0,413.0,3.0,1.0,208.0,78.0,0.0,0.0,0.0,4.0
1002,73.0,0.0,0.0,26.0,0.0,193.0,0.0,228.0,0.0,236.0,12.0,6.0,124.0,57.0,70.0,0.0,0.0,107.0
346,41.0,0.0,0.0,0.0,0.0,44.0,5.0,87.0,0.0,113.0,1.0,3.0,57.0,14.0,0.0,0.0,0.0,41.0
357,27.0,0.0,0.0,0.0,0.0,49.0,0.0,239.0,0.0,30.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,9.0,0.0,0.0,0.0,0.0,8.0,74.0,115.0,0.0,87.0,1.0,37.0,44.0,2.0,0.0,0.0,0.0,10.0
179,1.0,0.0,0.0,6.0,0.0,0.0,8.0,11.0,0.0,74.0,1.0,4.0,37.0,77.0,0.0,0.0,0.0,1.0
1080,85.0,0.0,0.0,0.0,0.0,104.0,69.0,211.0,0.0,356.0,54.0,61.0,205.0,83.0,6.0,0.0,0.0,112.0
595,15.0,0.0,0.0,0.0,0.0,19.0,0.0,367.0,0.0,187.0,1.0,0.0,94.0,6.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
644,164.0,1.0,17.0,8.0,0.0,67.0,0.0,7.0,0.0,148.0,3.0,1.0,75.0,227.0,1.0,0.0,0.0,1.0
354,27.0,0.0,0.0,1.0,0.0,19.0,0.0,110.0,0.0,180.0,3.0,1.0,91.0,14.0,0.0,0.0,0.0,0.0
192,41.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,22.0,22.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0
191,31.0,59.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,64.0,0.0,0.0,32.0,30.0,0.0,0.0,1.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
8252,70.0,0.0,0.0,1.0,0.0,451.0,0.0,6605.0,0.0,1066.0,38.0,19.0,552.0,0.0,0.0,0.0,0.0,21.0
165,2.0,0.0,0.0,2.0,0.0,11.0,0.0,46.0,0.0,88.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,16.0
197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,140.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0
366,28.0,0.0,0.0,0.0,0.0,24.0,0.0,95.0,0.0,185.0,2.0,1.0,93.0,21.0,0.0,0.0,0.0,11.0
321,2.0,0.0,0.0,0.0,0.0,56.0,0.0,78.0,0.0,171.0,2.0,1.0,86.0,10.0,0.0,0.0,0.0,2.0
28,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1162,4.0,169.0,0.0,0.0,0.0,30.0,0.0,573.0,0.0,380.0,6.0,3.0,193.0,0.0,0.0,0.0,0.0,0.0
3893,224.0,0.0,0.0,35.0,0.0,84.0,240.0,3107.0,0.0,168.0,0.0,120.0,84.0,33.0,0.0,0.0,2.0,0.0
8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
1399,276.0,0.0,0.0,0.0,0.0,200.0,158.0,260.0,0.0,362.0,3.0,80.0,182.0,85.0,10.0,0.0,0.0,45.0
587,65.0,0.0,0.0,0.0,0.0,38.0,0.0,94.0,0.0,258.0,5.0,2.0,131.0,88.0,0.0,0.0,0.0,39.0
12,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,34.0,0.0,0.0,12.0,0.0,13.0,0.0,23.0,0.0,41.0,1.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0
38,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0
30,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
87,14.0,0.0,0.0,1.0,0.0,45.0,0.0,2.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0
238,7.0,0.0,0.0,1.0,0.0,77.0,0.0,35.0,0.0,56.0,0.0,0.0,28.0,57.0,0.0,0.0,0.0,5.0
103,6.0,0.0,0.0,0.0,0.0,17.0,0.0,43.0,0.0,30.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,10.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,19.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0
