 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39655,39655,0,0,0,39655,Spawn,Aug 3 2025 22:29,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,154885,154885,0,0,0,6508,Spawn,Aug 10 2025 18:07,4,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,182185,182185,182185,0,0,182185,Spawn,Friday 15:49,1,0,0,0,0,0 
10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3768384,0,0,0,315298,735493,Town,Jun 5 2025 21:40,10,0,0,0,0,5000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1362738,0,0,0,0,1362738,Spawn,Jul 13 2025 03:22,1,677,0,0,0,14777.61 
122,2.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,0.0,60.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,2.0,357364,271364,6,0,0,0,9,79067104,49095285,0,0,56698822,933540,Underworld-B,Aug 1 2025 20:18,53,508,0,0,0,42410.24 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,225366,0,0,0,0,225366,Spawn,Jul 6 2025 16:18,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,110528,0,0,0,0,87985,Spawn,Jul 2 2025 16:24,2,0,0,0,0,0 
14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0,0,0,0,2,0,0,6820124,0,0,0,1411151,713535,Town,Jul 13 2025 09:35,8,0,0,0,0,76193.4 
17,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,83,0,2,0,0,0,0,1857066,0,0,0,0,1170766,Town,Jul 23 2025 07:12,3,708,0,0,0,27.56 
33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,79459,0,2,0,3,0,0,3282435,1151956,0,0,0,65659,Spawn,Jul 27 2025 18:14,15,466,0,0,0,108887.97 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,69023555,0,0,0,67440461,38146,Underworld-B,Jun 26 2025 17:28,25,0,0,0,0,206 
9829,469.0,3.0,0.0,27.0,0.0,380.0,486.0,7058.0,0.0,1187.0,121.0,303.0,654.0,92.0,0.0,0.0,3.0,3.0,8246877.4,1897769.825,104,0,4,0,84,5970576457,2049505090,471468002,63976799,4788185361,280104,Underworld-B,Yesterday 15:56,1982,28,40,0,0,57793549.4 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,788923,0,0,0,0,788923,Spawn,Jul 2 2025 21:25,1,734,0,0,0,10125.3 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,444468,0,0,0,0,191454,Town,Jul 19 2025 01:42,6,0,0,0,0,0 
7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,461990,0,0,0,0,313444,Town,Jun 13 2025 02:47,3,0,0,0,0,0 
853,64.0,0.0,45.0,13.0,0.0,52.0,0.0,165.0,0.0,331.0,5.0,2.0,168.0,159.0,0.0,0.0,0.0,19.0,0,0,7,0,0,0,12,124831864,124487816,65061453,0,45549805,8677,Underworld-A,Sunday 22:50,290,234,35,0,0,341716.03 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,280739,0,0,0,0,4932,Spawn,May 25 2025 16:55,2,0,0,0,0,10000 
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,0,0,0,2918702,0,0,0,405929,2384239,Town,Jun 1 2025 13:27,3,0,0,0,0,2000 
506,48.0,49.0,0.0,0.0,0.0,33.0,6.0,119.0,0.0,207.0,1.0,3.0,104.0,41.0,0.0,0.0,0.0,2.0,0,0,6,0,0,0,0,49388523,0,0,0,4734950,144946,Town,Jun 29 2025 00:07,113,337,0,0,0,51541.78 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78077,0,0,0,0,78077,Spawn,Jun 15 2025 16:07,1,0,0,0,0,0 
756,21.0,0.0,0.0,10.0,0.0,16.0,0.0,231.0,0.0,444.0,0.0,0.0,222.0,5.0,0.0,0.0,0.0,29.0,0,0,5,0,0,0,0,167376858,0,0,0,101107556,189985,Underworld-A,Jun 2 2025 08:50,150,354,0,0,0,44926.44 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,334638,334638,0,0,0,334638,Spawn,Aug 16 2025 15:29,1,712,0,0,0,10308.74 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,599012,0,0,0,0,599012,Spawn,Jun 24 2025 00:59,1,0,0,0,0,0 
6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,991891,0,0,0,0,258496,Spawn,Jun 5 2025 21:07,2,676,0,0,0,2169.36 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2492,0,0,0,0,2492,Spawn,Jun 2 2025 08:53,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,27205,0,0,0,0,27205,Spawn,Jun 12 2025 20:56,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6621,0,0,0,0,6621,Spawn,Jun 15 2025 17:42,1,0,0,0,0,0 
9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2288704,0,0,0,0,165972,Underworld-A,Jun 1 2025 17:50,6,0,0,0,0,2207 
65,2.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,0.0,33.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,4.0,0,0,2,0,0,0,0,23780729,0,0,0,14069481,13941770,Town,Jun 28 2025 00:46,10,695,0,0,0,35916.16 
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2033115,0,0,0,0,99777,Spawn,Jul 15 2025 09:05,16,0,0,0,0,20270 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42262,0,0,0,0,42262,Spawn,Jul 26 2025 19:47,1,0,0,0,0,0 
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118,118,0,0,0,0,0,731910,0,0,0,0,731910,Spawn,Jul 26 2025 19:37,1,0,0,0,0,15 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,343552,0,0,0,0,19417,Spawn,Jul 19 2025 06:23,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,75288,75288,0,0,0,24863,Spawn,Aug 4 2025 21:22,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,441203,0,0,0,0,22891,Spawn,Jul 16 2025 14:12,3,0,0,0,0,2000 
90,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,49.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,4709423,4709423,0,0,0,271440,Town,Jul 27 2025 16:44,6,0,0,0,0,9000 
98,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,0.0,0.0,24.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,18343858,18343858,14569373,0,525655,2668342,Town,Saturday 02:56,9,0,0,0,0,38460.31 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,74896,0,0,0,0,74896,Spawn,Jul 24 2025 18:26,1,0,0,0,0,0 
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,788582,788582,0,0,0,44635,Spawn,Aug 4 2025 16:55,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,106949,0,0,0,0,18989,Spawn,Jun 15 2025 13:09,3,0,0,0,0,50000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,245575,0,0,0,0,201412,Town,Jul 11 2025 06:31,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3834687,0,0,0,1821622,3251812,Spawn,Jun 13 2025 04:03,4,0,0,0,0,5000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,92620,0,0,0,0,92620,Spawn,Jun 14 2025 06:20,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,607918,0,0,0,0,607918,Spawn,May 31 2025 08:59,1,0,0,0,0,0 
30,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0,0,0,0,0,0,15,13575601,12885647,3436635,0,1057342,2375432,Town,Saturday 21:50,17,0,0,0,0,2000 
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,736546,736546,736546,0,0,342157,Spawn,Thursday 10:54,3,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,492280,0,0,0,0,492280,Spawn,Jun 28 2025 05:17,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,652811,0,0,0,0,161305,Spawn,Jun 27 2025 16:41,4,0,0,0,0,10000 
5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,677554,677554,0,0,0,35191,Spawn,Jul 30 2025 19:41,10,0,0,0,0,10000 
81,15.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,5,0,0,13070255,382298,0,0,3080178,382298,Spawn,Aug 10 2025 17:41,9,541,0,0,0,53307.3 
2412,39.0,0.0,0.0,1.0,0.0,245.0,35.0,1626.0,0.0,439.0,12.0,23.0,225.0,0.0,0.0,0.0,0.0,15.0,0,0,9,0,4,0,0,115840334,0,0,0,6760159,7783,Underworld-B,Jul 9 2025 20:46,307,184,0,0,0,87254.13 
21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2431669,2431669,0,0,0,49668,Town,Aug 8 2025 21:26,7,667,0,0,0,29062.16 
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,289425,0,0,0,0,474,Underworld-B,Jun 15 2025 04:07,7,0,0,0,0,51500 
3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,707685,0,0,0,0,511206,Town,Jul 14 2025 19:58,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50016,0,0,0,0,50016,Spawn,May 25 2025 09:01,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,72990,0,0,0,0,72990,Spawn,May 23 2025 18:57,1,0,0,0,0,42067.12 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,81611,0,0,0,0,81611,Spawn,Jun 1 2025 05:59,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,12915792,0,0,0,1063425,1325562,Spawn,Jul 8 2025 07:43,13,0,0,0,0,40018 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,81771,0,0,0,0,81771,Spawn,Jul 13 2025 05:54,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,60417,60417,31874,0,0,31874,Spawn,Thursday 17:42,2,0,0,0,0,500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,330199,0,0,0,0,21687,Spawn,May 25 2025 19:43,2,0,0,0,0,0 
1164,29.0,0.0,0.0,28.0,0.0,168.0,322.0,158.0,0.0,354.0,16.0,169.0,185.0,20.0,0.0,0.0,0.0,69.0,0,0,8,0,0,0,0,136008737,2268693,2268693,0,32777866,843725,Town,Aug 20 2025 21:39,100,408,0,0,0,481625.8 
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,664335,664335,664335,0,0,481317,Town,Aug 20 2025 14:20,2,0,0,0,0,0 
211,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,94.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1806082,1806082,0,0,0,1635205,Town,Aug 18 2025 00:49,6,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,27946988,0,0,0,27640754,27759914,Town,Jul 3 2025 04:29,2,0,0,0,0,128000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,17640163,0,0,0,15590465,16782537,Creative,Jun 14 2025 10:44,5,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,676579,0,0,0,0,56907,Spawn,Jul 3 2025 20:31,5,0,0,0,0,19500 
94,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,40.0,7.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,3608010,0,0,0,0,1317535,Town,Jul 3 2025 18:03,4,0,0,0,0,5000 
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6561100,0,0,0,816407,357290,Spawn,Jul 4 2025 12:17,17,0,0,0,0,71.19 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,573229,573229,573229,0,482040,19883,Spawn,Saturday 12:03,3,0,0,0,0,0 
8503,1507.0,227.0,0.0,463.0,0.0,300.0,561.0,2036.0,6.0,1654.0,32.0,296.0,843.0,1485.0,0.0,0.0,167.0,65.0,16250763.807,7093321.132,87,0,4,1,90,1517232372,216133357,27290327,0,562075047,1874858,Underworld-B,Sunday 15:04,2949,38,0,33,0,9032282.71 
155,19.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,122.0,1.0,0.0,61.0,6.0,0.0,0.0,0.0,3.0,0,0,2,0,0,0,0,12072295,0,0,0,532960,5242934,Town,Jul 21 2025 18:03,4,0,0,0,0,16500 
6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,11287255,0,0,0,193925,118810,Spawn,Jun 2 2025 16:14,32,0,0,0,0,436000 
7,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1552394,0,0,0,0,38690,Spawn,Jun 26 2025 11:05,5,0,0,0,0,0 
15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,620056,0,0,0,0,319790,Town,May 30 2025 09:58,5,0,0,0,0,2000 
171,7.0,0.0,0.0,0.0,0.0,5.0,0.0,56.0,0.0,94.0,1.0,0.0,47.0,3.0,0.0,0.0,0.0,5.0,0,0,4,0,0,0,0,34242989,0,0,0,17782157,1687018,Town,Jun 15 2025 00:24,25,515,0,0,0,74470.82 
8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,4,0,0,0,0,1970933,1970933,0,0,0,1711,Spawn,Aug 7 2025 18:47,5,435,0,0,0,41346.57 
35,6.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,18.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0,0,2,0,0,0,0,3177190,431325,0,0,0,431325,Town,Jul 27 2025 02:29,5,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,277971,0,0,0,0,15776,Town,Jun 24 2025 11:40,3,0,0,0,0,0 
39,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,23.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,1.0,0,0,2,0,0,0,0,4165586,4165586,0,0,0,683725,Town,Jul 29 2025 18:43,4,0,0,0,0,704 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,97042,97042,0,0,0,97042,Spawn,Aug 13 2025 08:50,1,0,0,0,0,0 
5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,820069,0,0,0,204959,739443,Town,May 30 2025 13:30,2,0,0,0,0,0 
376,37.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372160,0,0,0,1,0,75,305225059,42072818,0,0,239511980,1230342,Town,Aug 17 2025 15:50,174,0,0,0,0,3055671 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,385378,0,0,0,0,83973,Town,Jun 5 2025 10:14,3,0,0,0,0,0 
266,13.0,0.0,0.0,0.0,0.0,69.0,0.0,58.0,0.0,89.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,19.0,0,0,3,0,0,0,0,21653107,0,0,0,2254568,5072,Town,Jun 9 2025 18:50,31,663,0,0,0,13205.15 
8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,3252740,0,0,0,2067101,2607423,Town,Jun 12 2025 20:14,2,0,0,0,0,5500 
139,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,1.0,0.0,39.0,19.0,0.0,0.0,1.0,0.0,0,0,6,0,0,0,0,9129634,696584,0,0,565850,408564,Spawn,Jul 31 2025 06:38,32,300,0,0,0,1473.41 
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,2,0,0,0,0,1520177,0,0,0,215503,192868,Spawn,Jun 2 2025 16:18,4,0,0,0,0,0 
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,667405,667405,0,0,0,129245,Town,Aug 16 2025 16:19,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,9460,0,0,0,0,9460,Spawn,Jun 9 2025 22:09,1,0,0,0,0,0 
2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86953,0,3,0,0,0,0,1042997,0,0,0,216544,100811,Spawn,Jul 16 2025 11:14,2,773,0,0,0,23952.28 
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,2,0,0,0,0,973735,0,0,0,0,500517,Spawn,Jul 10 2025 12:13,3,657,0,0,0,12534.27 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15862,15862,0,0,0,15862,Spawn,Jul 29 2025 08:58,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63276,0,0,0,0,39142,Spawn,Jun 24 2025 08:16,2,0,0,0,0,0 
65,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,40.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0,0,3,0,0,0,0,9717905,9717905,0,0,1123611,571419,Underworld-A,Aug 11 2025 20:13,17,0,0,0,0,6264 
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2327260,0,0,0,0,2196330,Town,Jun 15 2025 13:23,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,177210,177210,177210,0,0,177210,Spawn,Sunday 17:18,1,0,0,0,0,10000 
